,회사명,거래소코드,공시발생일,공시제목,text,link
42,모린스,110310,2013-10-22 17:59,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


11,003,068,000




이자(원)


1,445,614,217




합계(원)


12,448,682,217




자기자본(원)


23,498,169,025




자기자본대비(%)


53




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-10-22




3. 미지급사유 및 대책


사유 : 현재 회사사정상 원금의 상환 여력이 되지 않음
         대책 : 사채발행대상자인 일자리창출중소기업투자 사모투자전문회사측과 2013년10월31일까지 연장과 관련하여 다각도로 협의 강구 함.




4. 기타 투자판단에 참고할 사항


-




※관련공시


- 2012.10.23 신주인수권부사채(해외신주인수권부사채포함)발행후 만기전사채취득
         
- 2010.10.20 주요사항보고서(신주인수권부사채발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




BW


1


20,000,000,000


2010-10-20


2013-10-22


11,003,068,000


1,445,614,217


12,448,682,217


-







",https://kind.krx.co.kr/external/2013/10/22/000421/20131022000025/70344.htm
43,한진피앤씨,061460,2013-09-11 17:08,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


7,000,000,000




이자(원)


-




합계(원)


7,000,000,000




자기자본(원)


62,256,225,126




자기자본대비(%)


11.2




대규모 법인 여부


해당




2. 미지급 발생일자


2013-06-30




3. 미지급사유 및 대책


1. 미지급 사유 : 제4회차 신주인수권부사채의 조기상환 요청이 있었으나, 당사의 내부적 사정으로 인하여 원리금을 미지급하게 되었습니다.
         
2. 대책 : 콜롬비아 VMM4 광권 매각대금으로 사채원리금을 상환 할 예정입니다.




4. 기타 투자판단에 참고할 사항


- 상기자본은 2012년말 기준입니다.




※관련공시


- 2012.11.09 주요사항보고서(신주인수권부사채발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




사모무보증신주인수권부사채


4


7,000,000,000


2012-11-09


2013-06-30


7,000,000,000


-


7,000,000,000


-







",https://kind.krx.co.kr/external/2013/09/11/000332/20130911000135/70344.htm
44,위다스,056810,2013-09-03 14:02,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


2,527,967,000




이자(원)


13,429,000




합계(원)


2,541,396,000




자기자본(원)


2,736,594,217




자기자본대비(%)


92.87




대기업 여부


미해당




2. 연체 발생일자


2013-08-01




3. 연체사유 및 대책


- 당사의 운전자금의 부족으로 구매론을 연체하게 되었으며 은행과 만기연장 등을 협의하고 있습니다.




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2012년말 자기자본에 현재까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니
         다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




구매론


국민은행


764,967,000


2013-08-02


764,967,000


7,908,000


772,875,000


-




구매론


국민은행


880,000,000


2013-08-19


880,000,000


5,521,000


885,521,000


-




구매론


국민은행


883,000,000


2013-09-02


883,000,000


-


883,000,000


-







",https://kind.krx.co.kr/external/2013/09/03/000092/20130903000246/70345.htm
45,와이즈파워,040670,2013-08-12 17:04,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


489,700,000




이자(원)


25,080,475




합계(원)


514,780,475




자기자본(원)


3,865,210,025




자기자본대비(%)


13.3




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-08-12




3. 미지급사유 및 대책


1. 미지급 사유 : 제6회차 전환사채의 조기상환 요청이 있었으나, 당사의 내부적 사정으로 인하여, 원리금을 미지급하게 되었습니다.
         
2. 대책 : 당사는 2013년 8월 12일 유상증자를 통해 사채원리금을 상환할 예정입니다.




4. 기타 투자판단에 참고할 사항


-상기 자기자본은 2012년말 연결재무제표기준이며, 2012년말 이후 자본금 및 자본잉여금의 증감액을 반영한 금액입니다.




※관련공시


- 2013.7.13 주요사항보고서(전환사채권발행결정)
         - 2013.7.26 [기재정정]주요사항보고서(전환사채발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무보증 공모 전환사채


23


700,000,000


2012-08-10


2013-08-12


489,700,000


25,080,475


514,780,475


-







",https://kind.krx.co.kr/external/2013/08/12/000326/20130809000901/70344.htm
46,오성첨단소재,052420,2013-07-11 17:21,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


2,700,000,000




이자(원)


21,520,000




합계(원)


2,721,520,000




자기자본(원)


34,084,376,439




자기자본대비(%)


7.9




대규모 법인 여부


해당




2. 미지급 발생일자


2013-07-11




3. 미지급사유 및 대책


1. 미지급사유 : 당사의 채권금융기관 공동관리 신청에 따라 기발행된 사채 기한의 이익상실이 발생함
         2. 대책 : 채권금융기관 공동관리절차를 통해 대책을 강구할 예정입니다.




4. 기타 투자판단에 참고할 사항


-상기자본은 2012년말 기준입니다.




※관련공시


2010.08.23 주요사항보고서(신주인수권부사채권발행결정)
         2010.09.01 증권발행결과(자율공시)
         2013.07.10 채권은행등의 관리절차 개시신청




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무보증사모사채


10


4,000,000,000


2010-09-01


2013-07-11


2,000,000,000


18,213,699


2,018,213,699


-




사모신주인수권부사채


11


1,000,000,000


2010-09-01


2013-07-11


700,000,000


3,306,301


703,306,301


-







",https://kind.krx.co.kr/external/2013/07/11/000269/20130711000290/70344.htm
47,오성첨단소재,052420,2013-07-11 17:20,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


46,656,730,608




이자(원)


138,675,084




합계(원)


46,795,405,692




자기자본(원)


34,084,376,439




자기자본대비(%)


137.2




대기업 여부


해당




2. 연체 발생일자


2013-07-11




3. 연체사유 및 대책


1. 연체사유 : 당사의 채권금융기관 공동관리 신청에 따라 기존 대출의 기한의 이익상실이 발생
         2. 대책 : 채권금융기관 공동관리절차를 통해 대책을 강구할 예정입니다.




4. 기타 투자판단에 참고할 사항


-상기자본은 2012년말 기준입니다.




※관련공시


2013.07.10 채권은행등의 관리절차 개시신청




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




시설자금


우리은행


22,150,000,000


2013-07-11


22,150,000,000


66,025,205


22,216,025,205


-




시설자금


산업은행


8,860,000,000


2013-07-11


8,860,000,000


26,410,082


8,886,410,082


-




시설자금


외환은행


8,860,000,000


2013-07-11


8,860,000,000


26,410,082


8,886,410,082


-




시설자금


수협은행


4,430,000,000


2013-07-11


4,430,000,000


13,205,041


4,443,205,041


-




운전자금


산업은행


2,356,730,608


2013-07-11


2,356,730,608


6,624,673


2,263,355,281


-







",https://kind.krx.co.kr/external/2013/07/11/000267/20130711000616/70345.htm
48,오성첨단소재,052420,2013-07-08 17:54,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


67,122,826,400




이자(원)


1,451,854,222




합계(원)


68,574,680,622




자기자본(원)


34,084,376,439




자기자본대비(%)


201.1




대규모 법인 여부


해당




2. 미지급 발생일자


2013-07-08




3. 미지급사유 및 대책


1. 미지급사유 : 제13회 해외전환사채의 조기상환(Put Option)을 연장하기 위하여 차환발행을 진행해 왔고 사채권자들의 동의를 득한 상황에서 주채권은행의 부실징후기업 통보로 인하여 무산되었습니다. 그 결과 조기상환을 하지 못하게 되었습니다.
         
2. 대책 : 사채권자들과의 협의를 통해 대책을 강구 할 예정입니다.




4. 기타 투자판단에 참고할 사항


-상기자본은 2012년말 기준입니다.
         -미지금원금은 USD 58,792,000입니다.
         -미지급이자는 USD 1,271,660입니다.
         -적용환율은 1$=1,141.70원입니다.




※관련공시


2011.06.30 주요사항보고서(전환사채권발행결정)
         2011.07.07 증권발행결과(자율공시)
         2013.07.01 사채원리금미지급발생




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




채무보증 기명식 해외전환사


13


79,919,000,000


2011-07-07


2013-07-08


67,122,826,400


1,451,854,222


68,574,680,622


권면총액은 USD 70,000,000입니다







",https://kind.krx.co.kr/external/2013/07/08/000460/20130708000011/70344.htm
49,오성첨단소재,052420,2013-07-08 07:04,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


4,683,000,000




이자(원)


9,045,240




합계(원)


4,692,045,240




자기자본(원)


34,084,376,439




자기자본대비(%)


13.7




대기업 여부


해당




2. 연체 발생일자


2013-07-05




3. 연체사유 및 대책


1. 연체사유 : 대출기관인 한국수출입은행의 연장승인 불가로 인해 연체발생함
         2. 대책 : 대출기관인 한국수출입은행과 협의하여 원리금 연체를 해소할 예정




4. 기타 투자판단에 참고할 사항


-상기자본은 2012년말 기준입니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




무역금융


한국수출입은행


4,683,000,000


2013-07-05


4,683,000,000


8,082,980


4,692,045,240


-







",https://kind.krx.co.kr/external/2013/07/08/000002/20130705001033/70345.htm
50,위다스,056810,2013-07-01 18:00,대출원리금 연체사실 발생,"



.xforms * { font-family: 돋움체;} .xforms_title * { font-size: 13pt; padding : 0 0 10 0;} .xforms table { font-size: 10px; padding:0px; border-collapse:collapse; color: #3D3D3D; } .xforms td { padding-left:0px; padding-top:0px; border-collapse:collapse; line-height:22px; color: #3D3D3D; /*text-align:right;*/ vertical-align:middle; border: 1px solid #7f7f7f; } .xforms span { /*display: inline-block;*/ padding-left:3px; padding-right: 1px; line-height:22px; padding-top:0px; padding-bottom:0px; text-align:left; vertical-align:middle; border: 0px solid #DBDBDB; } .xforms.img{ border : 0px; } .xforms a:link { color: #194866; text-decoration: none; } .xforms a:active { color: #194866; text-decoration: none; } .xforms a:visited { color: #194866; text-decoration: none; } .xforms A:hover { color:008BE3; text-decoration: none; } .xforms_input{ border: 0px solid #DBDBDB; padding-left:3px; padding-right: 1px; height:22px; padding-top:0px; padding-bottom:0px; text-align:left; }
:: 70345_대출원리금 연체사실 발생




 


대출원리금 연체사실 발생


 



 1. 대출원리금 연체금액 
 대출금(원) 
 1,872,157,915 


 이자(원) 
 - 


 합계(원) 
 1,872,157,915 


 자기자본(원) 
 2,736,594,217 


 자기자본대비(%) 
 68.41 


 대기업 여부 
 미해당 


 2. 연체 발생일자 
 2013-07-01 


 3. 연체사유 및 대책 
 - 사유 : 매출증가로 인한 구매자금 수요가 큰 폭으 로 증가하여 일시적으로 운전자금의 부족하게 되어 연체하게 되었습니다.  - 대책 : 은행과 협의중에 있으며, 매출채권이 회수 되는즉시 상환할 예정입니다. 


 4. 기타 투자판단에 참고할 사항 
 - 상기 자기자본은 2012년말 자기자본에 현재까지의 자본금 및 자본잉여금의 증감액을 반영한 금액입니다. 


 ※관련공시 
 - 



[대출원리금 연체 내역]



 대출종류 
 대출기관 
 대출금(원) 
 연체 발생일자 
 연체금액(원) 
 비고 


 원금(원) 
 이자(원) 
 합계(원) 


 구매카드 
 기업은행 
 1,230,274,507 
 2013-07-01 
 1,230,274,507 
 0 
 1,230,274,507 
 - 


 구매론 
 국민은행 
 641,883,408 
 2013-07-01 
 641,883,408 
 0 
 641,883,408 
 - 






",https://kind.krx.co.kr/external/2013/07/01/000519/20130628000961/70345.htm
51,오성첨단소재,052420,2013-07-01 17:59,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


45,700,085,515




이자(원)


13,868,034,958




합계(원)


59,568,120,473




자기자본(원)


34,084,376,439




자기자본대비(%)


174.7




대규모 법인 여부


해당




2. 미지급 발생일자


2013-07-01




3. 미지급사유 및 대책


1. 미지급사유 : 주채권은행인 산업은행으로부터 부실기업징후 통보를 받아 기발행된 사채의 기한이익 상실이 발생함
         2. 대책 : 사채권자들과의 협의를 통해 대책을 강구할 예정입니다.




4. 기타 투자판단에 참고할 사항


-상기자본은 2012년말 기준입니다.




※관련공시


-제12회 무보증신주인수권부사채
          2011.05.03 주요사항보고서(신주인수권부사채발행결정)
          2011.05.06 증권발행결과(자율공시)
         -제15회 무보증신주인수권부사채
          2012.10.11 주요사항보고서(신주인수권부사채발행결정)
          2012.10.12 증권신고서(채무증권)
          2012.10.24 투자신고서
          2012.10.30 증권발행결과(자율공시)
          2012.10.30 증권발행실적보고서




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무보증신주인수권부사채


12


32,000,000,000


2011-05-06


2013-07-01


31,600,000,000


13,531,479,374


45,131,479,374


-




무보증사모사채


14


5,000,000,000


2012-04-26


2013-07-01


5,000,000,000


58,315,068


5,058,315,068


-




무보증신주인수권부사채


15


14,369,000,000


2012-10-30


2013-07-01


9,100,085,515


278,240,515


9,378,326,030


-







",https://kind.krx.co.kr/external/2013/07/01/000522/20130701000472/70344.htm
52,아이팩토리,053810,2013-06-07 16:13,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


1,170,000,000




이자(원)


52,650,000




합계(원)


1,222,650,000




자기자본(원)


3,041,644,807




자기자본대비(%)


40.2




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-06-07




3. 미지급사유 및 대책


1. 미지급 사유 : 제11회차 사채의 조기상환 요청이 있었으나, 당사의 내부적 사정으로 인하여, 원리금을 미지급하게 되었습니다.
         
2. 대책 : 당사의 매출채권 회수 등을 통하여 상환할 예정입니다.




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2012년말 기준입니다.




※관련공시


2012.03.05 주요사항보고서(신주인수권부사채권발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


11


1,170,000,000


2012-03-06


2013-06-07


1,170,000,000


52,650,000


1,222,650,000


-







",https://kind.krx.co.kr/external/2013/06/07/000282/20130604000127/70344.htm
53,렉스엘이앤지,004790,2013-05-27 16:58,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


3,000,000,000




이자(원)


30,756,401




합계(원)


3,030,756,401




자기자본(원)


7,305,786,500




자기자본대비(%)


41.48




대기업 여부


미해당




2. 연체 발생일자


2013-05-25




3. 연체사유 및 대책


- 당사의 현금 유동성에 어려움이 있어만기연장 및 원리금 상환에 대해 은행과 협의중에 있습니다




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2013년05월27일 현재 자본금 기준입니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




기업일반운전자금


국민은행


3,000,000,000


2013-05-25


3,000,000,000


30,756,401


3,030,756,401


-







",https://kind.krx.co.kr/external/2013/05/27/000285/20130527000680/70345.htm
54,렉스엘이앤지,004790,2013-05-03 17:42,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


1,020,000,000




이자(원)


24,790,278




합계(원)


1,044,790,278




자기자본(원)


7,305,786,500




자기자본대비(%)


14.30




대기업 여부


미해당




2. 연체 발생일자


2013-04-17




3. 연체사유 및 대책


- 매출채권 회수 지연으로 당사의 현금 유동성에 어려움이 있습니다.
         
- 만기연장 및 원리금 상환에 대해 은행과 협의중에 있습니다




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2013년05월03일 현재 자본금 기준입니다.




※관련공시


-




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




일반운전
         자금


국민은행


1,020,000,000


2013-04-17


1,020,000,000


24,790,278


1,044,790,278


-







",https://kind.krx.co.kr/external/2013/05/03/000531/20130503001168/70345.htm
55,유일엔시스,038720,2013-04-26 14:17,[정정]사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생







정정신고(보고)




정정일자


2013-04-26








1. 정정관련 공시서류


사채 원리금 미지급 발생




2. 정정관련 공시서류제출일


2012-11-25




3. 정정사유


상환기일 연장




4. 정정사항




정정항목


정정전


정정후




1.미지급금액


-


-




원금(원)


1,323,165,350


1,323,165,350




상환기일


2013년4월25일


월2013년6월07일








-









사채 원리금 미지급 발생








1. 미지급금액


원금(원)


1,323,165,350




이자(원)


-




합계(원)


1,323,165,350




자기자본(원)


11,866,332,009




자기자본대비(%)


11.15




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-04-26




3. 미지급사유 및 대책


1) 사유 : 사채권자와의 협의하에 상환기일 연장에 따른 사유 발생
         
2) 대책 :사채권자와 협의를 통해 만기도래 사채에 대한 이자액만 지급하고 상환기일(2013년 6월 07일) 연장




4. 기타 투자판단에 참고할 사항


-




※관련공시


2009.11.23 주요사항보고서(신주인수권부사채권발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부 무보증 분리형 사모 신주인수권부사채


4


5,000,000,000


2009-11-25


2013-04-26


1,323,165,350


-


1,323,165,350


-







",https://kind.krx.co.kr/external/2013/04/26/000116/20130426000259/70344.htm
56,아이팩토리,053810,2013-04-01 14:55,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


299,000,000




이자(원)


126,988,805




합계(원)


425,988,805




자기자본(원)


2,219,311,824




자기자본대비(%)


19.2




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-04-01




3. 미지급사유 및 대책


1. 미지급사유 : 제10회차 사채의 조기상환 요청 및 제11회차 사채의 이자 지급일이 도래되었으나, 당사의 내부적 사정으로 인하여, 원리금을 미지급하게 되었습니다.
         
2. 대책 : 당사의 매출채권 회수 등을 통하여 상환할 예정입니다.




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2012년말 기준임.
         - 상기 이자금액은 미지급 발생일로부터 신고시점 기간까지 연체  이자율 12%를 적용하여 산정하였습니다.




※관련공시


-




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


10


299,000,000


2013-01-19


2013-01-21


299,000,000


13,376,165


312,376,165


-




신주인수권부사채


11


1,170,000,000


2013-03-06


2013-03-07


-


17,700,016


17,700,016


-




신주인수권부사채


12


3,200,000,000


2013-03-30


2013-03-31


-


95,912,624


95,912,624


-







",https://kind.krx.co.kr/external/2013/04/01/001226/20130401004669/70344.htm
57,유일엔시스,038720,2013-02-25 17:26,[정정]사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생







정정신고(보고)




정정일자


2013-02-25








1. 정정관련 공시서류


사채 원리금 미지급 발생




2. 정정관련 공시서류제출일


2012-11-25




3. 정정사유


상환기일 연장




4. 정정사항




정정항목


정정전


정정후




1. 미지급금액


-


-




원금(원)


1,392,805,650


1,323,165,350




상환기일


2013년2월25일


2013년4월25일








사채권자와의 협의를 통한 일부 상환 후 만기연장 [ 상환금액 : 69,640,300원 ]









사채 원리금 미지급 발생








1. 미지급금액


원금(원)


1,323,165,350




이자(원)


-




합계(원)


1,323,165,350




자기자본(원)


11,866,332,009




자기자본대비(%)


11.15




대규모 법인 여부


미해당




2. 미지급 발생일자


2013-02-26




3. 미지급사유 및 대책


1) 사유 : 사채권자와의 협의하에 상환기일 연장에 따른 사유 발생
         
2) 대책 :사채권자와 협의를 통해 만기도래 사채에 대한 이자액만 지급하고 상환기일(2013년 4월 25일) 연장




4. 기타 투자판단에 참고할 사항


-




※관련공시


2009.11.23 주요사항보고서(신주인수권부사채권발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부 무보증 분리형 사모 신주인수권부사채


4


5,000,000,000


2009-11-25


2013-02-26


1,323,165,350


-


1,323,165,350


-







",https://kind.krx.co.kr/external/2013/02/25/000502/20130225000257/70344.htm
58,유일엔시스,038720,2012-11-26 17:16,사채원리금미지급발생,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


1,392,805,650




이자(원)


-




합계(원)


1,392,805,650




자기자본(원)


11,866,332,009




자기자본대비(%)


11.74




대규모 법인 여부


미해당




2. 미지급 발생일자


2012-11-26




3. 미지급사유 및 대책


1) 사유 : 사채권자와의 협의하에 상환기일 연장에 따른 사유 발생
         
2) 대책 :사채권자와 협의를 통해 만기도래 사채에 대한 이자액만 지급하고 상환기일(2013년 2월 25일) 연장




4. 기타 투자판단에 참고할 사항


-




※관련공시


2009.11.23 주요사항보고서(신주인수권부사채권발행결정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부 무보증 분리형 사모 신주인수권부사채


4


5,000,000,000


2009-11-25


2012-11-26


1,392,805,650


-


1,392,805,650


-







",https://kind.krx.co.kr/external/2012/11/26/000343/20121126000718/70344.htm
59,엘컴텍,037950,2012-11-22 15:18,대출원리금 연체사실 발생,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


88,086,131,223




이자(원)


0




합계(원)


88,086,131,223




자기자본(원)


60,580,103,238




자기자본대비(%)


145.40




대기업 여부


해당




2. 연체 발생일자


2012-10-18




3. 연체사유 및 대책


- 2012년 10월 18일 회생신청에 따른 금융기관 기한이익 상실에 따른 대출원리금 연체내역입니다.




4. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2011년말 자기자본에서 현재까지
          자본금과 자본잉여금을 가감한 금액입니다.




※관련공시


2012-10-18 회생절차개시신청
         2012-11-02 회생절채개시결정




[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




당좌대출


산업은행


4,000,000,000


2012-10-17


4,000,000,000


27,500,000


4,027,500,000


이자연체는10/17
         대출만기일은10/30




운영자금


산업은행


5,500,000,000


2012-10-19


5,500,000,000


-


5,500,000,000


-




운영자금


산업은행


4,175,000,000


2012-10-02


4,175,000,000


-


4,175,000,000


10/16 기신고분




시설자금


산업은행


399,980,000


2012-10-19


399,980,000


-


399,980,000


-




시설자금


산업은행


199,990,000


2012-10-02


199,990,000


-


199,990,000


10/16 기신고분




무역금융


산업은행


19,499,900,000


2012-10-19


19,499,900,000


-


19,499,900,000


-




사모사채


산업은행


19,000,000,000


2012-10-19


19,000,000,000


-


19,000,000,000


-




운전자금


외환은행


999,400,000


2012-10-19


999,400,000


-


999,400,000


-




무역금융


외환은행


3,498,400,000


2012-10-18


3,498,400,000


-


3,498,400,000


-




운전자금


국민은행


2,700,000,000


2012-10-30


2,700,000,000


-


2,700,000,000


-




무역금융


국민은행


3,977,000,000


2012-10-19


3,977,000,000


-


3,977,000,000


-




무역금융


국민은행


103,700,000


2012-10-12


103,700,000


-


103,700,000


10/16 기신고분




기타


국민은행


1,150,636,170


2012-10-19


1,150,636,170


-


1,150,636,170


-




기타


국민은행


500,000,000


2012-10-02


500,000,000


-


500,000,000


10/16 기신고분




기타


국민은행


724,363,830


2012-10-15


724,363,830


-


724,363,830


10/16 기신고분




기타


수출입은행


4,500,000,000


2012-10-19


4,500,000,000


-


4,500,000,000


-




외화대출금


수출입은행


3,112,819,200


2012-10-19


3,112,819,200


-


3,112,819,200


엔화환율
         1,441.12/100엔




운전자금


우리은행


700,000,000


2012-10-18


700,000,000


-


700,000,000


-




무역금융


우리은행


2,300,000,000


2012-10-18


2,300,000,000


-


2,300,000,000


-




신용카드채권


우리은행


50,000,000


2012-10-23


50,000,000


-


50,000,000


-




무역금융


신한은행


1,800,000,000


2012-10-16


1,800,000,000


-


1,800,000,000


-




무역금융


신한은행


1,000,000,000


2012-10-15


1,000,000,000


-


1,000,000,000


10/16 기신고분




신용카드채권


외환신용카드


49,000,000


2012-10-24


49,000,000


-


49,000,000


-




금융리스


한국캐피탈


1,277,713,769


2012-10-22


1,277,713,769


-


1,277,713,769


-




일반대


신한은행


1,017,130,571


2012-10-18


1,017,130,571


-


1,017,130,571


-




무역금융


하나은행


1,500,000,000


2012-10-18


1,500,000,000


-


1,500,000,000


-




수출보증


우리은행


267,394,618


2012-10-18


267,394,618


-


267,394,618


-




유산스


우리은행


1,989,456,895


2012-10-18


1,989,456,895


-


1,989,456,895


-




신주인수권부사채


수성기술외


4,200,000,000


2012-10-18


4,200,000,000


-


4,200,000,000


-




P-CBO


신한금융투자


2,500,000,000


2012-10-18


2,500,000,000


-


2,500,000,000


-




P-CBO


대우증권


1,400,000,000


2012-10-18


1,400,000,000


-


1,400,000,000


-




보험대출


삼성화재


120,000,000


2012-10-18


120,000,000


-


120,000,000


-




보험대출


LIG손해보험


464,800,000


2012-10-18


464,800,000


-


464,800,000


-




신용카드


신한은행


5,000,000


2012-11-01


5,000,000


-


5,000,000


신용카드한도금액임




신용카드


국민은행


30,000,000


2012-10-25


30,000,000


-


30,000,000


신용카드한도금액임




신용카드


농협은행


20,000,000


2012-10-23


20,000,000


-


20,000,000


신용카드한도금액임




신용카드


하나은행


10,000,000


2012-10-23


10,000,000


-


10,000,000


신용카드한도금액임




신용카드


삼성카드


20,000,000


2012-10-18


20,000,000


-


20,000,000


신용카드한도금액임







",https://kind.krx.co.kr/external/2012/11/22/000207/20121121000041/70345.htm
