,회사명,거래소코드,공시발생일,text,link
71,맥스브로,088810,2011-03-30 17:33,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 퇴직위로금 과다지급에 의한 업무상 배임
            ① 피고소인:전.대표이사 김강수,전.대표이사 이규택,전.대표이사 박영태, 전.등기임원 김은경
            ② 당사 전.임원 김은경에게 퇴직위로금으로 \755,050,842원(세후\502,885,280원)을 과다지급함.
         2. 타법인지분취득 약정에 대한 업무상 배임
            ① 피고소인 : 전.대표이사 이규택, 전.대표이사 박영태, 정찬진
            ② 피고소인 정찬진이 보유한 타법인지분을 150%가격에 매입하기로 약정
            ③ 발생금액 : \1,500,000,000원
         3. 채권포기에 대한 업무상배임
            ① 피고소인 : 전.대표이사 이규택, 전.대표이사 박영태, 전.대표이사 김강수
            ② 킨더슐레(주)의 당사에 대한 채무 \2,985,144,514원을 면제하여줌.
         4. (주)한국줄기세포뱅크 주식 730,300주 횡령
            ① 피고소인 : 전.대표이사 김강수, 전.대표이사 이규택, 전. 대표이사박영태
            ② 당사 소유의 줄기세포뱅크 주식 730,300주가 무단 인출되어 양도됨.
            ③ 발생금액 : \500,000,000원
         5. 당사자금 무단인출에 대한 업무상횡령
            ① 피고소인 : 전.대표이사 이규택
            ② 당사 자금 \3,008,500,000원 무단인출
         6. (주)인터브로에 대한 \1,040,000,000원 대여
            ① 피고소인 : 전.대표이사 이규택
            ② (주)인터브로에 동금액의 반환을 요청하였으나, (주)인터브로에서는 채권존재자체를 부인함.
         7. (주)퍼시픽피앤티의 선급금사기
            ① 피고소인 : 퍼시픽피앤티 대표이사 이경아
            ② 자재구매대행계약 체결에 따라 선급금 \700,000,000원을 지급하였으나, 자재구매대행을 해줄 의사나, 능력이 부재.




2. 횡령 등 금액


발생금액(원)


10,488,695,356




자기자본(원)


18,278,235,492




자기자본대비(%)


57.38




대기업해당여부


미해당




3. 향후대책


- 당사는 소송대리인을 선임하여 고소장을 접수할 예정이며, 소송과정에서 발생하는 사항에 대하여 즉시 공시하겠습니다.




4. 사고발생일자


2010-02-12




5. 확인일자


2011-03-30




6. 기타 투자판단에 참고할 사항


- 사고발생일자는 상기 혐의내용중 최초 발생한 퇴직위로금 과다지급에 의한 업무상 배임이 발생한 일자입니다.  
         - 상기 자기자본은 2009년 사업연도 말 자기자본±사업연도말 경과 후 현재까지의 자본금 및 자본잉여금 증감액 기준입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/03/30/001109/20110330000219/70008.htm
72,케이에스알,066340,2011-03-10 17:58,"





:: 70060_사채 원리금 미지급 발생(자율공시)








사채 원리금 미지급 발생(자율공시)








1. 미지급금액


원금(원)


2,000,000,000




이자(원)


70,000,000




합계(원)


2,070,000,000




자기자본(원)


73,527,498,663




자기자본대비(%)


2.81




대기업 여부


미해당




2. 미지급 발생일자


2011-03-10




3. 미지급사유 및 대책


1. 원인 : 제6회 신주인수권부사채 만기일이 도래하였으나 당사의 자금부족으로 원리금 대하여 미지급이 발생하였습니다.
         
2. 대책 : 현재 당사는 사채권자와 협의 중에 있으며 상환 기일을 조정 할 예정 입니다.




4. 기타 투자판단에 참고할 사항


1. 당사는 2008년 3월 10일 발행한 제6회 신주인수권부사채 권면총액 6,000,000,000원 중 3회의 신주인수권사채 발행 만기전 사채취득을 하였으며, 나머지 2,000,000,000원은 사채권자와 상환 기일을 조정할 예정 입니다.
         
2. 상기사항은 2011년 3월 9일 조회공시 답변내용 중 만기도래한 신주인수권부사채 상환과 관련한 상계 협의와 관련된 사항입니다.




※관련공시


- 2008년 3월 10일 신주인수권부사채 발행결정
         - 2009년 6월 11일 신주인수권부사채 발행후 만기전 사채 취득
         - 2010년 3월 10일 신주인수권부사채 발행후 만기전 사채 취득
         - 2010년 7월 12일 신주인수권부사채 발행후 만기전 사채 취득
         - 2011년 3월 9일 조회공시요구(현저한시황변동)에대한답변(미확정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


6


2,000,000,000


2008-03-10


2011-03-10


2,000,000,000


70,000,000


2,070,000,000


-







",https://kind.krx.co.kr/external/2011/03/10/001906/20110310002159/70060.htm
73,삼우이엠씨,026250,2011-02-28 09:23,"





:: 70642_회계처리기준위반행위로인한검찰기소








회계처리기준 위반행위로 인한 검찰 기소








1. 피고인


정규수,조연택


회사와의 관계


회사 임원




2. 기소내용


1. 대상자:
             
             현 (주)삼우이엠씨 대표이사 정규수
             현 (주)삼우이엠씨 상무     조연택
         
2. 위 당사 전현직 임직원 2명은 2006년부터 2009년까지 4개 회계연도에 걸쳐 공사매출, 공사원가 오류 등으로 당기순이익을 과다계상한 혐의로 검찰에 기소되어 있는 상황이며, 공사매출 25,542,929,701원, 공사원가 15,601,827,797원, 당기순이익 9,962,226,224원을 과다계상하였음.




3. 관할법원


서울남부지방법원




4. 기소일


2010-12-30




5. 향후대책


1. 당사는 2010년 3분기보고서에 해당 내용을 모두 반영하여 공시하였으며, 2010년 2분기보고서를 정정하여 공시하였습니다.
         
2. 상기 건과 관련하여 현재 재판이 진행 중인 상황이며, 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.
         
3. 당사의 대표이사인 정규수는 상기 사항에 책임을 지고 회사의 피해 보전 및 재무건전성 제고를 위하여 본인 소유의 사재 81.6억원 상당액(현금 15억원, 주식 46.1억원, 부동산 20.5억원)을 회사에 수증하였습니다.




6. 기소사실 확인일


2011-02-25




7. 기타 투자판단에 참고할 사항


상기 내용은 공소장에 근거하여 작성하였으며, 향후 재판이 진행될 예정이고, 현재 판결이 확정되지 않았음을 알려드립니다.




※관련공시


- 2010년 11월 17일 3분기보고서 정정   신고(보고)
         - 2010년 12월 3일 3분기보고서 정정    신고(보고)
         - 2010년 12월 3일 반기보고서 정정신  고(보고)
         - 2010년 12월 30일 수증(자율공시)







",https://kind.krx.co.kr/external/2011/02/28/000034/20110225001819/70642.htm
74,삼우이엠씨,026250,2011-02-28 09:23,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 횡령내용
         
가. 대상자:
             
             전 (주)삼우이엠씨 부회장   정규동(고인)
             현 (주)삼우이엠씨 대표이사 정규수
             현 (주)삼우이엠씨 상무     조연택    
             현 (주)삼우이엠씨 상무     정지찬
             현 (주)삼우이엠씨 과장     나인봉
         
나. 발생금액: 1,902,940,000원
         
    ㅇ 정규동- 1,135,000,000원
             ㅇ 정규수- 479,000,000원
             ㅇ 정지찬- 143,000,000원
             ㅇ 나인봉- 145,940,000원
         
다. 자기자본 관련
         
    ㅇ 자기자본: 54,700,834,449원 (2009년말 자
                기자본 금액(44,006,064,059원)에서 3분기
                말까지의 유상증자 금액(10,694,770,390원)
                을 포함하여 계산한 금액임)
             ㅇ 자기자본 대비: 3.48%
         
2. 확인일자 : 2011-02-28
         
3. 기타 본 공시사항은 (주)삼우이엠씨가 서울남부
            지방검찰청의 공소장을 확인하여 공시하는 사항
            입니다.




2. 횡령 등 금액


발생금액(원)


1,902,940,000




자기자본(원)


54,700,834,449




자기자본대비(%)


3.48




대기업해당여부


해당




3. 향후대책


1.당사는 2010년 3분기보고서에 해당 내용을 모두 반영하여 공시하였으며, 2010년 2분기보고서를 정정하여 공시하였습니다.
         
2. 상기 건과 관련하여 현재 재판이 진행 중인 상황이며, 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.
         
3.당사의 대표이사인 정규수는 상기 사항에 책임을 지고 회사의 피해 보전 및 재무건전성 제고를 위하여 본인 소유의 사재 81.6억원 상당액(현금 15억원, 주식 46.1억원, 부동산 20.5억원)을 회사에 수증하였습니다.




4. 사고발생일자


2010-12-30




5. 확인일자


2011-02-25




6. 기타 투자판단에 참고할 사항


상기 내용은 공소장에 근거하여 작성하였으며, 향후 재판이 진행될 예정이고, 현재 판결이 확정되지 않았음을 알려드립니다.




※관련공시


- 2010년 11월 17일 3분기보고서   정정신고(보고)
         - 2010년 12월 3일 3분기보고서   정정신고(보고)
         - 2010년 12월 3일 반기보고서 정  정신고(보고)
         - 2010년 12월 30일 수증(자율공시)







",https://kind.krx.co.kr/external/2011/02/28/000033/20110225001899/70008.htm
75,나이스메탈,072530,2011-02-28 07:05,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


2,015,000,000




이자(원)


0




합계(원)


2,015,000,000




자기자본(원)


9,945,159,935




자기자본대비(%)


20.26




대규모 법인 여부


미해당




2. 미지급 발생일자


2011-02-25




3. 미지급사유 및 대책


1. 사유 : 기한이익의 상실로 인한 사채권자의 조기 상환 청구가 있었으나 당사 자금부족으로 인하여 원리금 일부에 대하여 미지급 발생 하였습니다.
         
2. 대책 : 현재 당사는 사채권자와 협의 중에 있으며 상환 기일을 조정 할 예정 입니다.




4. 기타 투자판단에 참고할 사항


1. 상기의 자기자본금은 2010년 당사의 최근 자기자본금 입니다.
         
2. 원금 전액과 직전이자지급일로부터 기한의 이익이 상실된 날까지 사채의 이자율에 의한 이자 그리고 사채발행일로부터 기한의 이익이 상실된 날까지 제3조 8항에 의한 만기보장수익률과 사채의 이율과의 차이를 매 3개월 복리로 계산된 금액을 즉시 변제하여야 한다.




※관련공시


2010.02.22 주요사항보고서(신주인수권부사채발행결정)
         2010.02.23 증권발행결과(자율공시)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부무보증 분리형 사모 신주인수권부사채


9


4,000,000,000


2010-02-23


2011-02-25


2,015,000,000


0


2,015,000,000


-







",https://kind.krx.co.kr/external/2011/02/28/000004/20110225001375/70344.htm
76,아이팩토리,053810,2011-01-20 07:10,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 피고소인 : 전 대표이사 김태복 외 1인
         
2. 고소인 : (주)유비프리시젼
         
3. 혐의 내용
         
  1) 김태복(전 대표이사)은 당사의 대표이사로 재임 당시 임무에 위배하여 개인적인 목적을 위하여 당사 및 자회사로 하여금 제3자들과 사이에 형식적인 용역계약을 체결하게 한 다음 위 제3자들에게 당사의 자금을 가지고 16억5천만원을 지급하게 함으로써 당사에게 동액 상당의 손해를 가함.
         
  2) 위 김태복은 대표이사로 재임 임무에 위배하여 당시 개인적인 목적을 위하여 Cintel Corp.주식을 제3자로부터 시가보다 고가로 매수하게 함으로써 그 매수가격과 당시 시가의 차액인 634백만원의 손해를 당사에 가함.




2. 횡령 등 금액


발생금액(원)


2,284,235,348




자기자본(원)


54,921,989,905




자기자본대비(%)


4.16




대기업해당여부


미해당




3. 향후대책


1) 상기 혐의에 대하여 2011년 1월 19일 서울중앙지방검찰청에 업무상 배임죄로 형사고소하였습니다.
         
2) 형사고소 후 조속히 김태복 등에 대한 손해배상청구 등을 통하여 당사의 피해 회복에 노력하겠습니다.
         
3) 검찰의 수사진행 내용과 민사소송 관련 진행경과를 재공시 하겠습니다.




4. 사고발생일자


2008-05-28




5. 확인일자


2011-01-19




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 코스닥공시규정 제2조 6항에 의거 산정되었으며,2010년12월31일 기준입니다.
         
- 상기 사고발생일자는 상기 혐의가 최초 발생한 일자입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/01/20/000007/20110119000145/70008.htm
77,한국선재,025550,2011-01-05 16:37,"





:: 70183_벌금등의부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


2,336,416,140




납부기한


2011-01-31




자기자본(원)


52,269,149,364




자기자본대비(%)


4.47




대기업해당여부


해당




2. 부과기관


서부산세무서




3. 부과사유


정기 세무조사(2005년 ~ 2009년사업연도)




4. 향후대책


-




5. 확인(통지서접수)일자


2011-01-05




6. 기타 투자판단에 참고할 사항


- 상기 부과금액은 법인세임
         - 상기 자기자본은 2009년말 기준임
         - 상기 확인일자는 납부고지서 수령일임




※관련공시


-







",https://kind.krx.co.kr/external/2011/01/05/000361/20110105000438/70183.htm
78,피엘에이,082390,2010-12-28 07:14,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


4,200,000,000




이자(원)


1,229,145,589




합계(원)


5,429,145,589




자기자본(원)


46,118,427,037




자기자본대비(%)


11.77




대규모 법인 여부


미해당




2. 미지급 발생일자


2010-12-27




3. 미지급사유 및 대책


제2회 신주인수권부사채 만기일이 도래하였으나 자금 부족으로 원리금 일부에 대하여 미지급이 발생하였으며, 발생한 미지급에 대한 원리금은 2011년 6월 26일까지 원리금 지급기일을 연장하고 계약을 체결 하였습니다.




4. 기타 투자판단에 참고할 사항


당사는 2010년 12월 27일 제2회 신주인수권부사채 잔액 21,730,000,000원 중 17,530,000,000원은 제3회 신주인수권부사채로 차환발행 하였으며, 나머지 4,200,000,000원은 원리금 지급기일을 연장하고 계약을 체결 하였습니다.




※관련공시


2회차
         2008.10.27 신주인수권행사가액의 조정
         2007.12.24 [기재정정]신주인수권부사채
            발행결정(2회차 BW)
         2007.12.24 신주인수권부사채 발행결정
            (2회차 BW)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


2


4,200,000,000


2007-12-26


2010-12-27


4,200,000,000


1,229,145,589


5,429,145,589


-







",https://kind.krx.co.kr/external/2010/12/28/000003/20101227001187/70344.htm
79,코다코,046070,2010-12-02 16:20,"





:: 70019_벌금등의부과(자율공시)








벌금 등의 부과(자율공시)








1. 벌금 등 부과내역


종류


과징금




부과금액 (원)


18,000,000




납부기한


2011.01.31




자기자본 (원)


20,908,852,292




자기자본 대비 (%)


0.08




대기업해당여부


해당




2. 부과기관


금융위원회




3. 부과사유


구 증권거래법 제186조 제1항 제13호의 상장법인등의 신고·공시의무등 위반




4. 향후대책


-




5. 확인(통지서접수)일자


2010-12-02




6. 기타 투자판단에 참고할 사항


-.상기1의 자기자본(원)은 2009년12월말 기준입니다.
         -.상기5의 확인(통지서접수)일자는 증권선물위원회(금융위원회) 공문을 수령한 일자입니다.




※관련공시


2010.11.19 타인에 대한 담보제공 결정







",https://kind.krx.co.kr/external/2010/12/02/000199/20101202000500/70019.htm
80,태광이엔시,048140,2010-11-11 17:39,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


업무상 횡령 및 배임혐의 발생




2. 횡령 등 관련사항


발생금액(원)


16,115,132,000




자기자본(원)


22,368,688,720




자기자본대비(%)


72.04




대기업해당여부


미해당




최초 공시일자


2010-08-27




3. 진행사항


1. 2010년 8월 27일 당사 임원인 심종태외 임직원은 수원지방 검찰청 안양지청에 김낙형 전대표이사를 횡령혐의로 고소하였습니다.
         
2. 그 후 당사에서 추가로 파악한 횡령 및 배임혐의 금액과 추가 관련자를 금일 수원지방 검찰청 안양지청에 고소하였습니다.
         
- 혐의금액 : 16,115,132,000원
                      (당초 12,522,952,448원)
         
- 피고소인 : 김낙형, 이성우, 이준철
                      (당초 김낙형)
         
- 고소인 : (주)태광이엔시 외 5
                      (당초 심종태외 임직원)
         
3. 상기 자기자본은 2010년 9월 30일 분기 결산 기준입니다.




4. 진행사항 확인일자


2010-11-11




5. 기타 투자판단에 참고할 사항


-




※ 관련공시


2010.08.27-횡령ㆍ배임 혐의발생







",https://kind.krx.co.kr/external/2010/11/11/000447/20101111000673/70057.htm
81,OQP,078590,2010-10-29 17:04,"





:: 70643_회계처리기준위반행위로인한증권선물위원회의검찰고발등








회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








1. 조치대상자


두올산업(주)
         임승영


회사와의 관계


본인
         전 대표이사




2. 감리(조사) 지적사항


두올산업(주)(이하'회사')는 제16기(2008.1.1~2008.12.31)부터 제17기 3분기(2009.1.1~2009.9.30)까지의 재무제표를 작성,공시함에 있어 아래와 같이 [주식회사의 외부감사에 관한 법률] 및 舊[증권거래법]을 위반함




3. 증권선물위원회 조치내용


1.[자본시장과 금융투자업에 관한 법률] 제429조 제3항의 규정에 의하여 두올산업(주)에 대해 과징금 43,200,000원을 부과한다.
         
2. [주식회사의 외부감사에 관한 법률] 제16조 제2항 및 [외부감사 및 회계등에 관한 규정] 제55조에 의하여 두올산업(주)에 대해 2011회계연도부터 2013회계연도(2011.1.1~2013.12.31)까지 증권선물위원회가 지정하는 감사인으로부터 외부감사를 받도록 조치하고,
         
3. 前 대표이사인 임승영에 대해서는 임원 해임권고 상당의 조치를 하였음을 두올산업(주)의 주주총회에 통지한다.




4. 조치결정일


2010-10-13




5. 향후대책


1. 제17기(2009.1.1~2009.12.31)회계결산시 적법한 회계기준에 의해 처리함.
         
2. 前 대표이사인 임승영은 2009년 8월 11일 기 사임함.




6. 조치사실 확인일


2010-10-29




7. 기타 투자판단에 참고할 사항


-




※관련공시


-







",https://kind.krx.co.kr/external/2010/10/29/000449/20101022000520/70643.htm
82,하이드로젠파워,070080,2010-10-25 16:35,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


최대주주 겸 전 대표이사 이영호 배임.횡령 혐의 발생




2. 횡령 등 금액


발생금액(원)


12,500,000,000




자기자본(원)


26,799,677,500




자기자본대비(%)


46.64




대기업해당여부


미해당




3. 향후대책


- 회사는 향 후 본건과 관련하여 진행되는 제반 과정을 당사의 변호사와 상의하여 절차에 따라 적법한 조치를 취할 계획입니다.




4. 사고발생일자


2009-03-13




5. 확인일자


2010-10-25




6. 기타 투자판단에 참고할 사항


- 위 혐의발생 금액은 공시일 현재까지 확인된 바에 따른 추정금액입니다.
         
- 다만 배임 혐의자의 변제등의 노력을 통해 회사가 실제로 피해를 입을 수 있는 액수는 조사과정을 통해 결정될 것이며, 이와 관련된 추가사항은 진행과정을 통해 재공시할 예정입니다.
         
- 상기 발생금액 125억은 배임금액이며, 횡령 관련된 금액은 추후 진행사항을 재공시할 예정입니다.
         
- 상기 자기자본 금액은 2010년 10월 25일 현재 자본금 기준입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2010/10/25/000307/20101025000689/70008.htm
83,에스텍,069510,2010-10-08 17:04,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


전 자금담당직원이었던 채중희의 횡령사고




2. 횡령 등 관련사항


발생금액(원)


8,461,159,406




자기자본(원)


36,739,577,011




자기자본대비(%)


23




대기업해당여부


미해당




최초 공시일자


2009-05-25




3. 진행사항


전 자금담당직원이었던 채중희의 횡령사고에
         대해 다음과 같이 대법원의 판결선고가 있었음.
         1. 판결선고일 : 2010.09.30
         2. 판결내용 : 피고(채중희)의 상고를 기각한다.




4. 진행사항 확인일자


2010-10-08




5. 기타 투자판단에 참고할 사항


- 상기 진행사항 확인일자는 대법원의
           판결등본을 발급수령하여 그 내용을 확인한
           일자입니다.




※ 관련공시


1. 2009.05.25
          횡령·배임혐의발생
         2. 2009.07.30
          횡령·배임혐의 진행사항
          (검찰기소)
         3. 2009.12.14
          횡령·배임혐의 진행사항
          (배임혐의 추가고소)
         4. 2009.12.31
          횡령·배임혐의 진행사항
          (손배소제기)
         5. 2010.01.27
          횡령·배임혐의 진행사항
          (울산지방법원 판결선고)
         6. 2010.03.17
          횡령·배임혐의 진행사항
          (손배소청구취지변경)
         7. 2010.05.27
          횡령·배임혐의 진행사항
          (배임혐의의 무혐의처분)
         8. 2010.07.09
          횡령·배임혐의 진행사항
          (부산고등법원 판결선고)







",https://kind.krx.co.kr/external/2010/10/08/000452/20101008000106/70057.htm
84,아이팩토리,053810,2010-09-30 14:54,"





:: 70643_회계처리기준위반행위로인한증권선물위원회의검찰고발등








회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








1. 조치대상자


(주)유비프리시젼


회사와의 관계


본인




2. 감리(조사) 지적사항


1. 대여금에 대한 대손충당금 과소계상
          - 회사는 제19기(2008.1.1.~2008.12.31.)부터 제20기 1분기(2009.1.1.~2009.3.31.)까지의 재무제표를 작성.공시함에 있어, 특수관계자 등 4개 회사에 21,700백만원을 대여하고 담보 취득한 BKLCD(주)(3,340,099주)주식을 과대평가(주당 6,497원)하여 대손충당금 5,953백만원을 과소계상한 사실이 있음
         
2.담보관련 주석미기재
          - 회사는 제20기 1분기(2009.1.1.~2009.3.31.) 재무제표를 작성.공시함에 있어, 담보제공받은 BKLCD(주)주식 2,443,426주를 우리PE(주)가 질권 설정한 피닉스자산운용(주)주식 1,100,000주와 교환하기로 우리PE(주)와 구두로 약정하고 '09.3월중 우리PE(주)에 동 주식을 양도하였으나, 우리PE(주)가 피닉스자산운용주식에 대한 질권을 '09.3월중 해지하지 않아 실제 담보교환은 '09.6월에 완료되었음에도, 동 담보교환 관련 계약내용 및 진행사항을 주석에 기재하지 아니한 사실이 있음.
         
3. 증권신고서 거짓자료 제출
          - 회사는 회사채 공모를 위한 증권신고서('09.10.6.)에 회계처리기준을 위반하여 작성된 제19기(2008년) 재무제표를 사용한 사실이 있음.
         
[2008 회계연도]
         당기순이익   3,284백만원 -> -2,669백만원
         자기자본     51,417백만원 -> 45,464백만원
         
[2009회계연도 1분기]
         당기순이익   2,235백만원 -> -3,718백만원
         자기자본     53,657백만원 -> 47,704백만원




3. 증권선물위원회 조치내용


1. 과징금 : 10,400,000원
         
2. 감사인지정(2011.1.1.~ 2013.12.31.)
         
3. 前 대표이사 1명에 대한 ""임원해임권고"" 상당의 조치
         
4. 지적사항을 회계장부 및 재무제표에 반영
         
5. 前 대표이사 및 前 담당임원 검찰고발




4. 조치결정일


2010-09-17




5. 향후대책


관련기관과 협의하여 적절한 조치를 취할 예정입니다.




6. 조치사실 확인일


2010-09-30




7. 기타 투자판단에 참고할 사항


- 상기 조치사실 확인일은 금융위원회로부터 조치통보서를 수령한 날입니다.
         - 감리(조사) 지적사항 부분은 2009년도말에 회계반영 되었으므로 2009년말 이후 재무제표에는 영향을 미치지 아니합니다.




※관련공시


- 2010.09.17 기타시장안내(상장폐지실질심사 관련)
         - 2010.09.17 주권매매거래정지







",https://kind.krx.co.kr/external/2010/09/30/000152/20100930000061/70643.htm
85,메디콕스,054180,2010-09-17 17:04,"





:: 70643_회계처리기준위반행위로인한증권선물위원회의검찰고발등








회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








1. 조치대상자


중앙오션
         (구 메가바이온)


회사와의 관계


본인




2. 감리(조사) 지적사항


① 지분법적용투자주식 과대 계상
         (제10기～제11기 3분기 : 17,000백만원～15,413백만원)
          - 지분법적용투자주식을 실제보다 고가에 취득한 것처럼 회계처리  
          
② 현금및현금성자산 허위계상
         (제11기 3분기 : 8,000백만원)
          - 현금이 기 인출되어 사용할 수 없었음에도 이를 자산으로 허위계상
          
③ 자산양수도신고서 등 허위기재
          - 자산양수도신고서(’08.5.29)를 허위기재하고, 3건의 증권신고서(’08.11.17., ’08.12.2., ’09.8.31.), 2건의 소액공모 청약권유 서류(’09.2.10., ’10.7.19.) 및 1건의 자산양수도신고서(’08.12.29.)에 상기 회계처리기준 위반이 포함된 재무제표 사용
           
          [제10기]
         당기순이익△9,904→△26,904
         자기자본31,681→14,681
         
 [제11기 1분기]
         분기순이익△267→△17,380
         자기자본31,692→14,579
         

 [제11기 반기]
         반기순이익△6,137→△21,437
         자기자본45,597→30,297
         
 [제11기 3분기]
         분기순이익△7,133→△30,546
         자기자본47,155→23,742




3. 증권선물위원회 조치내용


 - 과징금 440백만원
          
 - 감사인지정 3년
            (2011.1.1.～2013.12.31.)
          
 - 前 대표이사 3명 및 前 담당임원 1명 해임권고상당
          
 - 검찰고발
            (前 대표이사 3명, 前 업무집행지시자 1명 및 前  담당임원 1명)




4. 조치결정일


2010-09-17




5. 향후대책


관련기관과 협의하여 적절한 조치를 취할 예정입니다.




6. 조치사실 확인일


2010-09-17




7. 기타 투자판단에 참고할 사항


-




※관련공시


- 2010.09.17 기타시장안내
         (상장폐지실질심사 관련)







",https://kind.krx.co.kr/external/2010/09/17/000398/20100917000731/70643.htm
86,위지트,036090,2010-09-17 16:55,"





:: 70643_회계처리기준위반행위로인한증권선물위원회의검찰고발등








회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발 등








1. 조치대상자


(주)위지트


회사와의 관계


본인




2. 감리(조사) 지적사항


① 대여금 등에 대한 대손충당금 과소계상 등
            (2008년~2009년 1분기 : 6,547백만원
             2009년 반기 ~ 2009년 3분기 : 2,394백만원)
         
   - 지분법 적용대상 관계회사가 사실상 완전자본잠식
              상태이며 채무상환능력이 없다는 것을 알고 있는
              상태에서 관련 대여금 및 선급금에 대한 대손충당금
              을 과소계상하고 지분법적용투자주식을 과대계상
         
[2008 회계연도]
         당기순이익 △19,946백만원 → △26,493백만원
         자기자본 12,035백만원 → 5,488백만원




3. 증권선물위원회 조치내용


- 과징금 : 23.7백만원
         - 감사인지정 3년(2011.1.1~2013.12.31)
         - 대표이사 해임권고
         - 검찰고발(대표이사)




4. 조치결정일


2010-09-17




5. 향후대책


관련기관과 협의하여 적절한 조치를 취할 예정입니다.




6. 조치사실 확인일


2010-09-17




7. 기타 투자판단에 참고할 사항


상기 조치사실 확인일은 금융위원회 보도자료를 확인한 날입니다.




※관련공시


-2010.09.17 기타시장안내 (상장폐지실질심사관련)







",https://kind.krx.co.kr/external/2010/09/17/000381/20100917000732/70643.htm
87,에이스하이텍,071930,2010-09-10 15:26,"





:: 70019_벌금등의부과(자율공시)








벌금 등의 부과(자율공시)








1. 벌금 등 부과내역


종류


과징금




부과금액 (원)


93,900,000




납부기한


2010년 11월 15일




자기자본 (원)


19,569,356,699




자기자본 대비 (%)


0.48




대기업해당여부


미해당




2. 부과기관


증권선물위원회(금융위원회)




3. 부과사유


합병신고서 중요사항 기재누락




4. 향후대책


관련기관과 협의하여 적절한 조치를 취할 예정입니다.




5. 확인(통지서접수)일자


2010-09-10




6. 기타 투자판단에 참고할 사항


- 상기 1의 자기자본(원)은 2010.09.10. 기준입니다.
         - 상기 5의 확인(통지서접수) 일자는 증권선물위원회(금융위원회) 공문을 수령한 일자입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2010/09/10/000164/20100910000088/70019.htm
