회사명,거래소코드,회계년도,외국인_주식분포비율,종가
(주)에스아이리소스,065420,2005/12,0.55,1830
(주)에스아이리소스,065420,2006/12,0,895
(주)에스아이리소스,065420,2007/12,0.23,855
(주)에스아이리소스,065420,2008/12,4.14,65
(주)에스아이리소스,065420,2009/12,0,280
(주)에스아이리소스,065420,2010/12,56.66,2520
(주)에스아이리소스,065420,2011/12,56.13,1600
(주)에스아이리소스,065420,2012/12,56.18,1515
(주)에스아이리소스,065420,2013/12,56.33,475
(주)에스아이리소스,065420,2014/12,56.66,860
(주)에스아이리소스,065420,2015/12,60.13,1060
(주)에스아이리소스,065420,2016/12,13.46,2045
(주)에스아이리소스,065420,2017/12,11.19,855
(주)에스아이리소스,065420,2018/12,12.44,557
(주)에스아이리소스,065420,2019/12,9.69,639
(주)에스아이리소스,065420,2020/12,9.2,639
(주)에스앤더블류,103230,2002/12,,
(주)에스앤더블류,103230,2003/12,,
(주)에스앤더블류,103230,2004/12,,
(주)에스앤더블류,103230,2005/12,0,
(주)에스앤더블류,103230,2006/12,0,
(주)에스앤더블류,103230,2007/12,0,
(주)에스앤더블류,103230,2008/12,0,
(주)에스앤더블류,103230,2009/12,0,4620
(주)에스앤더블류,103230,2010/12,0,4280
(주)에스앤더블류,103230,2011/12,0,2695
(주)에스앤더블류,103230,2012/12,0,2410
(주)에스앤더블류,103230,2013/12,0,2285
(주)에스앤더블류,103230,2014/12,0.07,2015
(주)에스앤더블류,103230,2015/12,0.13,4280
(주)에스앤더블류,103230,2016/12,2.11,4945
(주)에스앤더블류,103230,2017/12,0.5,2840
(주)에스앤더블류,103230,2018/12,0.34,14550
(주)에스앤더블류,103230,2019/12,1.05,3320
(주)에스앤더블류,103230,2020/12,0.49,3100
(주)에스앤디,260970,2005/12,,
(주)에스앤디,260970,2006/12,,
(주)에스앤디,260970,2007/12,,
(주)에스앤디,260970,2008/12,,
(주)에스앤디,260970,2009/12,,
(주)에스앤디,260970,2010/12,,
(주)에스앤디,260970,2011/12,,
(주)에스앤디,260970,2012/12,,
(주)에스앤디,260970,2013/12,,
(주)에스앤디,260970,2014/12,,
(주)에스앤디,260970,2015/12,,
(주)에스앤디,260970,2016/12,,
(주)에스앤디,260970,2017/12,,
(주)에스앤디,260970,2018/12,,
(주)에스앤디,260970,2019/12,,
(주)에스앤디,260970,2020/12,,
(주)에스앤에스텍,101490,2002/12,,
(주)에스앤에스텍,101490,2003/12,,
(주)에스앤에스텍,101490,2004/12,,
(주)에스앤에스텍,101490,2005/12,0,
(주)에스앤에스텍,101490,2006/12,0,
(주)에스앤에스텍,101490,2007/12,0,
(주)에스앤에스텍,101490,2008/12,0,
(주)에스앤에스텍,101490,2009/12,0,5960
(주)에스앤에스텍,101490,2010/12,0,3810
(주)에스앤에스텍,101490,2011/12,0,3360
(주)에스앤에스텍,101490,2012/12,0,3890
(주)에스앤에스텍,101490,2013/12,0,2790
(주)에스앤에스텍,101490,2014/12,0,3285
(주)에스앤에스텍,101490,2015/12,0,8890
(주)에스앤에스텍,101490,2016/12,0,8050
(주)에스앤에스텍,101490,2017/12,0.97,4310
(주)에스앤에스텍,101490,2018/12,0.94,3770
(주)에스앤에스텍,101490,2019/12,8.31,12200
(주)에스앤에스텍,101490,2020/12,9.39,43500
(주)에스앤케이,950180,2018/07,,
(주)에스앤케이,950180,2019/07,79.5,18800
(주)에스앤케이,950180,2020/07,77.6,13400
(주)에스에너지,095910,2006/12,0,
(주)에스에너지,095910,2007/12,0.05,24650
(주)에스에너지,095910,2008/12,0.11,12600
(주)에스에너지,095910,2009/12,0.57,15300
(주)에스에너지,095910,2010/12,0.72,17900
(주)에스에너지,095910,2011/12,0.13,6050
(주)에스에너지,095910,2012/12,1,10500
(주)에스에너지,095910,2013/12,0.91,11700
(주)에스에너지,095910,2014/12,1.29,6860
(주)에스에너지,095910,2015/12,2.61,7940
(주)에스에너지,095910,2016/12,3.17,7790
(주)에스에너지,095910,2017/12,1.35,7410
(주)에스에너지,095910,2018/12,3.24,5920
(주)에스에너지,095910,2019/12,2.84,3840
(주)에스에너지,095910,2020/12,2.2,7920
(주)에스에스알,275630,2017/12,,
(주)에스에스알,275630,2018/12,0.24,9000
(주)에스에스알,275630,2019/12,1.14,6110
(주)에스에스알,275630,2020/12,2.71,6240
(주)에스에스컴텍,036500,2000/12,0.07,2410
(주)에스에스컴텍,036500,2001/12,0.17,1670
(주)에스에스컴텍,036500,2002/12,0.48,1470
(주)에스에스컴텍,036500,2003/12,8.37,1685
(주)에스에스컴텍,036500,2004/12,0,1145
(주)에스에스컴텍,036500,2005/12,0.03,3700
(주)에스에스컴텍,036500,2006/12,0.33,5250
(주)에스에스컴텍,036500,2007/12,0.57,6980
(주)에스에스컴텍,036500,2008/12,0.67,5760
(주)에스에스컴텍,036500,2009/12,0.69,4860
(주)에스에스컴텍,036500,2010/12,0.68,3720
(주)에스에스컴텍,036500,2011/12,0.63,4660
(주)에스에스컴텍,036500,2012/12,0.84,9250
(주)에스에스컴텍,036500,2013/12,0.13,5900
(주)에스에스컴텍,036500,2014/12,2.16,5840
(주)에스에스컴텍,036500,2015/12,0.89,2640
(주)에스에스컴텍,036500,2016/12,,799
(주)에스에이엠티,031330,2000/12,0.03,2300
(주)에스에이엠티,031330,2001/12,0.08,3350
(주)에스에이엠티,031330,2002/12,0.15,2450
(주)에스에이엠티,031330,2003/12,0.03,3690
(주)에스에이엠티,031330,2004/12,0.08,3540
(주)에스에이엠티,031330,2005/12,0.13,6630
(주)에스에이엠티,031330,2006/12,0,5810
(주)에스에이엠티,031330,2007/12,1.3,4900
(주)에스에이엠티,031330,2008/12,6.64,1060
(주)에스에이엠티,031330,2009/12,7.02,775
(주)에스에이엠티,031330,2010/12,3.12,1390
(주)에스에이엠티,031330,2011/12,3.48,1180
(주)에스에이엠티,031330,2012/12,3.66,1990
(주)에스에이엠티,031330,2013/12,3.56,2160
(주)에스에이엠티,031330,2014/12,3.74,1650
(주)에스에이엠티,031330,2015/12,1.43,2100
(주)에스에이엠티,031330,2016/12,3.25,1765
(주)에스에이엠티,031330,2017/12,2.85,1965
(주)에스에이엠티,031330,2018/12,4.87,1650
(주)에스에이엠티,031330,2019/12,6.93,2195
(주)에스에이엠티,031330,2020/12,3.98,2420
(주)에스에이티,060540,2001/12,,
(주)에스에이티,060540,2002/12,,
(주)에스에이티,060540,2003/12,,
(주)에스에이티,060540,2004/12,,
(주)에스에이티,060540,2005/12,0,
(주)에스에이티,060540,2006/12,0,6000
(주)에스에이티,060540,2007/12,0,7100
(주)에스에이티,060540,2008/12,0,1865
(주)에스에이티,060540,2009/12,0,2185
(주)에스에이티,060540,2010/12,0.01,1375
(주)에스에이티,060540,2011/12,0,1350
(주)에스에이티,060540,2012/12,0.04,1870
(주)에스에이티,060540,2013/12,0,1300
(주)에스에이티,060540,2014/12,0,1525
(주)에스에이티,060540,2015/12,0.04,1955
(주)에스에이티,060540,2016/12,0.32,2250
(주)에스에이티,060540,2017/12,0.86,1910
(주)에스에이티,060540,2018/12,1.9,1755
(주)에스에이티,060540,2019/12,2.53,2225
(주)에스에이티,060540,2020/12,2.27,2550
(주)에스에프씨,112240,2002/12,,
(주)에스에프씨,112240,2003/12,,
(주)에스에프씨,112240,2004/12,,
(주)에스에프씨,112240,2005/12,0,
(주)에스에프씨,112240,2006/12,0,
(주)에스에프씨,112240,2007/12,0,
(주)에스에프씨,112240,2008/12,0,
(주)에스에프씨,112240,2009/12,0,
(주)에스에프씨,112240,2010/12,0,
(주)에스에프씨,112240,2011/12,2.46,7860
(주)에스에프씨,112240,2012/12,0.57,3230
(주)에스에프씨,112240,2013/12,0.36,4145
(주)에스에프씨,112240,2014/12,1.29,2310
(주)에스에프씨,112240,2015/12,0.55,3120
(주)에스에프씨,112240,2016/12,0.65,4010
(주)에스에프씨,112240,2017/12,0.29,2405
(주)에스에프씨,112240,2018/12,2.65,2905
(주)에스에프씨,112240,2019/12,,1815
(주)에스에프에이,056190,2000/12,,
(주)에스에프에이,056190,2001/12,0,5790
(주)에스에프에이,056190,2002/12,15.19,7480
(주)에스에프에이,056190,2003/12,10.79,16100
(주)에스에프에이,056190,2004/12,29.02,16500
(주)에스에프에이,056190,2005/12,35.9,25400
(주)에스에프에이,056190,2006/12,56.87,30900
(주)에스에프에이,056190,2007/12,33.76,60500
(주)에스에프에이,056190,2008/12,30.93,33000
(주)에스에프에이,056190,2009/12,23.08,33400
(주)에스에프에이,056190,2010/12,7.82,49000
(주)에스에프에이,056190,2011/12,9.67,61000
(주)에스에프에이,056190,2012/12,8.8,47200
(주)에스에프에이,056190,2013/12,15.08,41100
(주)에스에프에이,056190,2014/12,12.42,49650
(주)에스에프에이,056190,2015/12,14.52,49450
(주)에스에프에이,056190,2016/12,19.53,64500
(주)에스에프에이,056190,2017/12,29.26,38750
(주)에스에프에이,056190,2018/12,28,34600
(주)에스에프에이,056190,2019/12,22.49,46250
(주)에스에프에이,056190,2020/12,19.35,38600
(주)에스에프에이반도체,036540,2000/12,,
(주)에스에프에이반도체,036540,2001/12,0,5260
(주)에스에프에이반도체,036540,2002/12,0.11,4550
(주)에스에프에이반도체,036540,2003/12,0.16,7560
(주)에스에프에이반도체,036540,2004/12,0,4440
(주)에스에프에이반도체,036540,2005/12,0.57,12000
(주)에스에프에이반도체,036540,2006/12,1.72,6900
(주)에스에프에이반도체,036540,2007/12,1.84,6500
(주)에스에프에이반도체,036540,2008/12,5.56,2180
(주)에스에프에이반도체,036540,2009/12,4.41,6600
(주)에스에프에이반도체,036540,2010/12,20.37,6760
(주)에스에프에이반도체,036540,2011/12,22.21,9150
(주)에스에프에이반도체,036540,2012/12,21.35,6470
(주)에스에프에이반도체,036540,2013/12,22.52,3440
(주)에스에프에이반도체,036540,2014/12,21.12,3100
(주)에스에프에이반도체,036540,2015/12,6.52,2440
(주)에스에프에이반도체,036540,2016/12,5.53,2530
(주)에스에프에이반도체,036540,2017/12,6.07,2350
(주)에스에프에이반도체,036540,2018/12,6.49,1360
(주)에스에프에이반도체,036540,2019/12,7.94,4305
(주)에스에프에이반도체,036540,2020/12,5.4,5770
(주)에스엘바이오닉스,214310,2012/12,,
(주)에스엘바이오닉스,214310,2013/12,,
(주)에스엘바이오닉스,214310,2014/12,,
(주)에스엘바이오닉스,214310,2015/12,11.4,8900
(주)에스엘바이오닉스,214310,2016/12,5.4,8580
(주)에스엘바이오닉스,214310,2017/12,6.24,1305
(주)에스엘바이오닉스,214310,2018/12,2.96,1055
(주)에스엘바이오닉스,214310,2019/12,2.41,515
(주)에스엘바이오닉스,214310,2020/12,0,1605
(주)에스엠라이프디자인그룹,063440,2001/12,,
(주)에스엠라이프디자인그룹,063440,2002/12,1.4,3130
(주)에스엠라이프디자인그룹,063440,2003/12,2.17,2665
(주)에스엠라이프디자인그룹,063440,2004/12,3.43,2150
(주)에스엠라이프디자인그룹,063440,2005/12,6.43,3510
(주)에스엠라이프디자인그룹,063440,2006/12,3.54,5390
(주)에스엠라이프디자인그룹,063440,2007/12,3.42,3995
(주)에스엠라이프디자인그룹,063440,2008/12,3.03,2540
(주)에스엠라이프디자인그룹,063440,2009/12,0,3885
(주)에스엠라이프디자인그룹,063440,2010/12,0.07,2670
(주)에스엠라이프디자인그룹,063440,2011/12,0.46,3690
(주)에스엠라이프디자인그룹,063440,2012/12,0.34,2890
(주)에스엠라이프디자인그룹,063440,2013/12,0.13,1195
(주)에스엠라이프디자인그룹,063440,2014/12,4.04,1185
(주)에스엠라이프디자인그룹,063440,2015/12,9.86,1500
(주)에스엠라이프디자인그룹,063440,2016/12,2.29,1580
(주)에스엠라이프디자인그룹,063440,2017/12,1.17,1195
(주)에스엠라이프디자인그룹,063440,2018/12,0,1485
(주)에스엠라이프디자인그룹,063440,2019/12,5.4,2030
(주)에스엠라이프디자인그룹,063440,2020/12,0,2070
(주)에스엠엔터테인먼트,041510,2000/12,0.6,4600
(주)에스엠엔터테인먼트,041510,2001/12,3.26,8560
(주)에스엠엔터테인먼트,041510,2002/12,0.04,4650
(주)에스엠엔터테인먼트,041510,2003/12,1.34,5830
(주)에스엠엔터테인먼트,041510,2004/12,9.56,3500
(주)에스엠엔터테인먼트,041510,2005/12,24.64,10700
(주)에스엠엔터테인먼트,041510,2006/12,20.82,6290
(주)에스엠엔터테인먼트,041510,2007/12,36.28,2740
(주)에스엠엔터테인먼트,041510,2008/12,28.99,1580
(주)에스엠엔터테인먼트,041510,2009/12,31.77,4495
(주)에스엠엔터테인먼트,041510,2010/12,6.49,16900
(주)에스엠엔터테인먼트,041510,2011/12,8.24,45700
(주)에스엠엔터테인먼트,041510,2012/12,17.97,45550
(주)에스엠엔터테인먼트,041510,2013/12,10.67,44200
(주)에스엠엔터테인먼트,041510,2014/12,11.18,34000
(주)에스엠엔터테인먼트,041510,2015/12,10.48,43000
(주)에스엠엔터테인먼트,041510,2016/12,10.53,25900
(주)에스엠엔터테인먼트,041510,2017/12,17.05,34700
(주)에스엠엔터테인먼트,041510,2018/12,22.01,52300
(주)에스엠엔터테인먼트,041510,2019/12,17.05,38450
(주)에스엠엔터테인먼트,041510,2020/12,16.32,29750
(주)에스엠컬처앤콘텐츠,048550,2000/12,0,
(주)에스엠컬처앤콘텐츠,048550,2001/12,0,13000
(주)에스엠컬처앤콘텐츠,048550,2002/12,0,1350
(주)에스엠컬처앤콘텐츠,048550,2003/12,0.1,820
(주)에스엠컬처앤콘텐츠,048550,2004/12,0,660
(주)에스엠컬처앤콘텐츠,048550,2005/12,0.62,2370
(주)에스엠컬처앤콘텐츠,048550,2006/12,0.1,2910
(주)에스엠컬처앤콘텐츠,048550,2007/12,2.53,3870
(주)에스엠컬처앤콘텐츠,048550,2008/12,2.9,1070
(주)에스엠컬처앤콘텐츠,048550,2009/12,1.64,640
(주)에스엠컬처앤콘텐츠,048550,2010/12,0,1000
(주)에스엠컬처앤콘텐츠,048550,2011/12,0.52,696
(주)에스엠컬처앤콘텐츠,048550,2012/12,0.69,3615
(주)에스엠컬처앤콘텐츠,048550,2013/12,0.68,2885
(주)에스엠컬처앤콘텐츠,048550,2014/12,2.16,3395
(주)에스엠컬처앤콘텐츠,048550,2015/12,2.25,2910
(주)에스엠컬처앤콘텐츠,048550,2016/12,2.6,2020
(주)에스엠컬처앤콘텐츠,048550,2017/12,2.86,2700
(주)에스엠컬처앤콘텐츠,048550,2018/12,3.53,2020
(주)에스엠컬처앤콘텐츠,048550,2019/12,3.69,1530
(주)에스엠컬처앤콘텐츠,048550,2020/12,2.92,1630
(주)에스엠코어,007820,2000/12,,
(주)에스엠코어,007820,2001/12,,
(주)에스엠코어,007820,2002/12,,
(주)에스엠코어,007820,2003/12,,
(주)에스엠코어,007820,2004/12,,
(주)에스엠코어,007820,2005/12,0,
(주)에스엠코어,007820,2006/12,0,
(주)에스엠코어,007820,2007/12,0,
(주)에스엠코어,007820,2008/12,0,
(주)에스엠코어,007820,2009/12,0,
(주)에스엠코어,007820,2010/12,0,
(주)에스엠코어,007820,2011/12,3.19,18400
(주)에스엠코어,007820,2012/12,5.4,9940
(주)에스엠코어,007820,2013/12,0.73,10400
(주)에스엠코어,007820,2014/12,1.23,12600
(주)에스엠코어,007820,2015/12,8.39,6990
(주)에스엠코어,007820,2016/12,5.93,12500
(주)에스엠코어,007820,2017/12,1.15,16900
(주)에스엠코어,007820,2018/12,1.4,8660
(주)에스엠코어,007820,2019/12,2.79,11000
(주)에스엠코어,007820,2020/12,2.39,7320
(주)에스오케이,032610,2000/12,17.56,7350
(주)에스오케이,032610,2001/12,19.23,6820
(주)에스오케이,032610,2002/12,13.94,1780
(주)에스오케이,032610,2003/12,13.94,11500
(주)에스와이이노베이션,194860,2012/12,,
(주)에스와이이노베이션,194860,2013/12,,
(주)에스와이이노베이션,194860,2014/12,,
(주)에스와이이노베이션,194860,2015/12,,
(주)에스와이제이,251540,2015/12,,
(주)에스와이제이,251540,2016/12,,
(주)에스와이제이,251540,2017/12,,
(주)에스제이그룹,306040,2016/12,,
(주)에스제이그룹,306040,2017/12,,
(주)에스제이그룹,306040,2018/12,,
(주)에스제이그룹,306040,2019/12,0.89,60200
(주)에스제이그룹,306040,2020/12,3.01,15700
(주)에스지엔지,040610,2000/12,0.01,1970
(주)에스지엔지,040610,2001/12,10.8,2600
(주)에스지엔지,040610,2002/12,10.82,590
(주)에스지엔지,040610,2003/12,10.82,535
(주)에스지엔지,040610,2004/12,0,590
(주)에스지엔지,040610,2005/12,0.08,1265
(주)에스지엔지,040610,2006/12,0,1630
(주)에스지엔지,040610,2007/12,0.49,2200
(주)에스지엔지,040610,2008/12,0.22,500
(주)에스지엔지,040610,2009/12,0.07,1065
(주)에스지엔지,040610,2010/12,0,2305
(주)에스지엔지,040610,2011/12,0.02,1630
(주)에스지엔지,040610,2012/12,0.05,2385
(주)에스지엔지,040610,2013/12,4.74,3365
(주)에스지엔지,040610,2014/12,3.55,3800
(주)에스지엔지,040610,2015/12,4.09,3565
(주)에스지엔지,040610,2016/12,2.96,3670
(주)에스지엔지,040610,2017/12,4.89,2935
(주)에스지엔지,040610,2018/12,2.02,2350
(주)에스지엔지,040610,2019/12,3.56,1855
(주)에스지엔지,040610,2020/12,2.24,1565
(주)에스코넥,096630,2004/12,,
(주)에스코넥,096630,2005/12,0,
(주)에스코넥,096630,2006/12,0,
(주)에스코넥,096630,2007/12,8.67,3045
(주)에스코넥,096630,2008/12,12.14,1350
(주)에스코넥,096630,2009/12,0.14,3275
(주)에스코넥,096630,2010/12,0.06,1035
(주)에스코넥,096630,2011/12,0.5,520
(주)에스코넥,096630,2012/12,0.1,1115
(주)에스코넥,096630,2013/12,0.12,1440
(주)에스코넥,096630,2014/12,3.24,1115
(주)에스코넥,096630,2015/12,1.38,1305
(주)에스코넥,096630,2016/12,4.95,2430
(주)에스코넥,096630,2017/12,3.41,2160
(주)에스코넥,096630,2018/12,3.3,1640
(주)에스코넥,096630,2019/12,2.46,1740
(주)에스코넥,096630,2020/12,2.03,1945
(주)에스텍파마,041910,2001/12,,
(주)에스텍파마,041910,2002/12,,
(주)에스텍파마,041910,2003/12,0,
(주)에스텍파마,041910,2004/12,0,3065
(주)에스텍파마,041910,2005/12,0.33,5520
(주)에스텍파마,041910,2006/12,0.01,3800
(주)에스텍파마,041910,2007/12,0,3400
(주)에스텍파마,041910,2008/12,0,2015
(주)에스텍파마,041910,2009/12,2.38,3005
(주)에스텍파마,041910,2010/12,1.34,4010
(주)에스텍파마,041910,2011/12,0.27,8060
(주)에스텍파마,041910,2012/12,6.24,17800
(주)에스텍파마,041910,2013/12,0.98,8890
(주)에스텍파마,041910,2014/12,1.05,6890
(주)에스텍파마,041910,2015/12,1.28,23500
(주)에스텍파마,041910,2016/12,4.13,10650
(주)에스텍파마,041910,2017/12,2.67,12200
(주)에스텍파마,041910,2018/12,4.34,8240
(주)에스텍파마,041910,2019/12,1.22,10450
(주)에스텍파마,041910,2020/12,1.12,12650
(주)에스티씨라이프,026220,2000/12,1.02,1020
(주)에스티씨라이프,026220,2001/12,0,1470
(주)에스티씨라이프,026220,2002/12,0,720
(주)에스티씨라이프,026220,2003/12,0,455
(주)에스티씨라이프,026220,2004/12,0.04,600
(주)에스티씨라이프,026220,2005/12,0.34,1600
(주)에스티씨라이프,026220,2006/12,0.27,5970
(주)에스티씨라이프,026220,2007/12,0.04,1880
(주)에스티씨라이프,026220,2008/12,0.03,295
(주)에스티씨라이프,026220,2009/12,0,765
(주)에스티씨라이프,026220,2010/12,0,441
(주)에스티아이,039440,2000/12,,
(주)에스티아이,039440,2001/12,0,
(주)에스티아이,039440,2002/12,0,1500
(주)에스티아이,039440,2003/12,0.33,3350
(주)에스티아이,039440,2004/12,0.24,2610
(주)에스티아이,039440,2005/12,0.49,5630
(주)에스티아이,039440,2006/12,0.26,3795
(주)에스티아이,039440,2007/12,0.21,4050
(주)에스티아이,039440,2008/12,0.23,1510
(주)에스티아이,039440,2009/12,0.2,1005
(주)에스티아이,039440,2010/12,0.35,2680
(주)에스티아이,039440,2011/12,0.3,2055
(주)에스티아이,039440,2012/12,0.42,2235
(주)에스티아이,039440,2013/12,0.56,5770
(주)에스티아이,039440,2014/12,1.74,5690
(주)에스티아이,039440,2015/12,3.18,7260
(주)에스티아이,039440,2016/12,7.76,11600
(주)에스티아이,039440,2017/12,19.21,28800
(주)에스티아이,039440,2018/12,4.94,9160
(주)에스티아이,039440,2019/12,5.92,20600
(주)에스티아이,039440,2020/12,5.75,18100
(주)에스티앤아이,031800,2000/12,26.67,1320
(주)에스티앤아이,031800,2001/12,0.66,480
(주)에스티앤아이,031800,2002/12,0.92,340
(주)에스티앤아이,031800,2003/12,0.58,315
(주)에스티앤아이,031800,2004/12,0.6,175
(주)에스티앤아이,031800,2005/12,0.7,1370
(주)에스티앤아이,031800,2006/12,0.44,780
(주)에스티앤아이,031800,2007/12,0.43,625
(주)에스티앤아이,031800,2008/12,100.95,50
(주)에스티오,098660,2006/12,0,
(주)에스티오,098660,2007/12,0,
(주)에스티오,098660,2008/12,0,
(주)에스티오,098660,2009/12,0,4080
(주)에스티오,098660,2010/12,0,3515
(주)에스티오,098660,2011/12,0.08,4310
(주)에스티오,098660,2012/12,0.02,4470
(주)에스티오,098660,2013/12,0,3005
(주)에스티오,098660,2014/12,0.08,1890
(주)에스티오,098660,2015/12,0.17,4410
(주)에스티오,098660,2016/12,0.24,3995
(주)에스티오,098660,2017/12,0.04,2810
(주)에스티오,098660,2018/12,0.1,2685
(주)에스티오,098660,2019/12,0.15,2370
(주)에스티오,098660,2020/12,0.28,2155
(주)에스티큐브,052020,2000/12,,
(주)에스티큐브,052020,2001/12,0,4220
(주)에스티큐브,052020,2002/12,0,1790
(주)에스티큐브,052020,2003/12,0,1850
(주)에스티큐브,052020,2004/12,0,1390
(주)에스티큐브,052020,2005/12,0,1745
(주)에스티큐브,052020,2006/12,0,3200
(주)에스티큐브,052020,2007/12,0.14,10350
(주)에스티큐브,052020,2008/12,0.65,5810
(주)에스티큐브,052020,2009/12,0.32,3630
(주)에스티큐브,052020,2010/12,0.27,3400
(주)에스티큐브,052020,2011/12,0.2,3985
(주)에스티큐브,052020,2012/12,0.38,2835
(주)에스티큐브,052020,2013/12,11.96,3605
(주)에스티큐브,052020,2014/12,9.93,2150
(주)에스티큐브,052020,2015/12,7.91,4490
(주)에스티큐브,052020,2016/12,4.02,5000
(주)에스티큐브,052020,2017/12,0.68,5770
(주)에스티큐브,052020,2018/12,0.85,23000
(주)에스티큐브,052020,2019/12,2.92,11450
(주)에스티큐브,052020,2020/12,3.21,10200
(주)에스폴리텍,050760,2001/12,,
(주)에스폴리텍,050760,2002/12,0,1570
(주)에스폴리텍,050760,2003/12,0,835
(주)에스폴리텍,050760,2004/12,0,585
(주)에스폴리텍,050760,2005/12,0.34,935
(주)에스폴리텍,050760,2006/12,0,440
(주)에스폴리텍,050760,2007/12,0.75,345
(주)에스폴리텍,050760,2008/12,0,115
(주)에스폴리텍,050760,2009/12,0,1805
(주)에스폴리텍,050760,2010/12,0.1,3220
(주)에스폴리텍,050760,2011/12,0.09,2400
(주)에스폴리텍,050760,2012/12,0.37,2420
(주)에스폴리텍,050760,2013/12,0.11,2040
(주)에스폴리텍,050760,2014/12,0.03,1785
(주)에스폴리텍,050760,2015/12,0.21,1685
(주)에스폴리텍,050760,2016/12,2.58,2905
(주)에스폴리텍,050760,2017/12,1.85,1905
(주)에스폴리텍,050760,2018/12,0.95,1845
(주)에스폴리텍,050760,2019/12,5.74,5490
(주)에스폴리텍,050760,2020/12,0.72,5750
(주)에스피시스템스,317830,2006/12,,
(주)에스피시스템스,317830,2007/12,,
(주)에스피시스템스,317830,2008/12,,
(주)에스피시스템스,317830,2009/12,,
(주)에스피시스템스,317830,2010/12,,
(주)에스피시스템스,317830,2011/12,,
(주)에스피시스템스,317830,2012/12,,
(주)에스피시스템스,317830,2013/12,,
(주)에스피시스템스,317830,2014/12,,
(주)에스피시스템스,317830,2015/12,,
(주)에스피시스템스,317830,2016/12,,
(주)에스피시스템스,317830,2017/12,,
(주)에스피시스템스,317830,2018/12,,
(주)에스피시스템스,317830,2019/12,0.75,6720
(주)에스피시스템스,317830,2020/12,1.04,6200
(주)에스피지,058610,2000/12,,
(주)에스피지,058610,2001/12,,
(주)에스피지,058610,2002/12,0,5720
(주)에스피지,058610,2003/12,0.01,4310
(주)에스피지,058610,2004/12,0,2815
(주)에스피지,058610,2005/12,0,6020
(주)에스피지,058610,2006/12,0,3155
(주)에스피지,058610,2007/12,0.02,3500
(주)에스피지,058610,2008/12,0.01,2385
(주)에스피지,058610,2009/12,0.08,8440
(주)에스피지,058610,2010/12,0.21,5390
(주)에스피지,058610,2011/12,0.02,3335
(주)에스피지,058610,2012/12,0,3595
(주)에스피지,058610,2013/12,0.22,4590
(주)에스피지,058610,2014/12,0.73,5400
(주)에스피지,058610,2015/12,0.7,5570
(주)에스피지,058610,2016/12,1.22,5600
(주)에스피지,058610,2017/12,2.12,6900
(주)에스피지,058610,2018/12,2.44,6500
(주)에스피지,058610,2019/12,3.22,7080
(주)에스피지,058610,2020/12,3.66,8310
(주)에스피컴텍,039110,2000/12,,
(주)에스피컴텍,039110,2001/12,1.59,18350
(주)에스피컴텍,039110,2002/12,0.01,3060
(주)에스피컴텍,039110,2003/12,0.31,2205
(주)에스피컴텍,039110,2004/12,5.96,1165
(주)에스피컴텍,039110,2005/12,0.29,1900
(주)에스피코프,048130,2000/12,,
(주)에스피코프,048130,2001/12,0.01,6840
(주)에스피코프,048130,2002/12,0.02,2810
(주)에스피코프,048130,2003/12,3.07,1740
(주)에스피코프,048130,2004/12,1.36,245
(주)에스피코프,048130,2005/12,0.13,1630
(주)에스피코프,048130,2006/12,0,470
(주)에스피코프,048130,2007/12,0,600
(주)에스피코프,048130,2008/12,1.72,460
(주)에스피코프,048130,2009/12,0,205
(주)에쎈테크,043340,2000/03,,
(주)에쎈테크,043340,2001/03,0.02,3840
(주)에쎈테크,043340,2002/03,0.06,2770
(주)에쎈테크,043340,2003/12,2.83,605
(주)에쎈테크,043340,2004/12,0,665
(주)에쎈테크,043340,2005/12,0.58,1260
(주)에쎈테크,043340,2006/12,0.13,1760
(주)에쎈테크,043340,2007/12,0,1370
(주)에쎈테크,043340,2008/12,0.54,1060
(주)에쎈테크,043340,2009/12,0.15,2800
(주)에쎈테크,043340,2010/12,0.01,1480
(주)에쎈테크,043340,2011/12,0.77,1300
(주)에쎈테크,043340,2012/12,0,774
(주)에쎈테크,043340,2013/12,0.01,742
(주)에쎈테크,043340,2014/12,0,876
(주)에쎈테크,043340,2015/12,0.88,730
(주)에쎈테크,043340,2016/12,1.28,1065
(주)에쎈테크,043340,2017/12,0.59,1385
(주)에쎈테크,043340,2018/12,0.78,954
(주)에쎈테크,043340,2019/12,0.7,992
(주)에쎈테크,043340,2020/12,0.53,1165
(주)에이디모터스,038120,2000/12,0,1600
(주)에이디모터스,038120,2001/12,0,2730
(주)에이디모터스,038120,2002/12,0.24,1590
(주)에이디모터스,038120,2003/12,0.2,1440
(주)에이디모터스,038120,2004/12,0,1160
(주)에이디모터스,038120,2005/12,0,3295
(주)에이디모터스,038120,2006/12,0,3410
(주)에이디모터스,038120,2007/12,0,2655
(주)에이디모터스,038120,2008/12,0,405
(주)에이디모터스,038120,2009/12,0,9490
(주)에이디모터스,038120,2010/12,0.08,718
(주)에이디모터스,038120,2011/12,0,389
(주)에이디칩스,054630,2000/12,,
(주)에이디칩스,054630,2001/12,0,3810
(주)에이디칩스,054630,2002/12,0.28,5530
(주)에이디칩스,054630,2003/12,0.48,6450
(주)에이디칩스,054630,2004/12,0.4,3790
(주)에이디칩스,054630,2005/12,0.35,11900
