,회사명,거래소코드,공시발생일,공시제목,text,link
154,네패스,033640,2005-01-26 11:30,회계추정변경결정,"






회계추정 변경 결정





1. 변경대상
무형자산의 개발비 상각기간 변경


2. 변경내용


   가. 변경전
판매 또는 사용이 가능한 시점부터 5년 상각


   나. 변경후
발생시점에서 일시상각


3. 변경기준일
2004년 01월 01일


4. 변경사유
수익과 비용의 적절한 대응과 경제적 실질 반영


5. 손익에 미치는 영향
제15기(2004년) 개발비상각액 1,058백만원 증가


6. 이사회결의일(결정일)
2005년 01월 26일


   - 사외이사 참석여부
참석(명)
-


불참(명)
-


   - 감사(사외이사가 아닌 감사위원)       참석여부
불참


7. 기타
상기 공시내용은 외부감사인의 감사결과에 따라 일부변경될 수 있음


※ 관련공시일
-






",https://kind.krx.co.kr/external/2005/01/26/K00062/00000000364822/223759_00462.htm
155,지엔텍홀딩스,065410,2005-01-24 14:37,회계정책변경결정,"






회계정책 변경 결정





1. 변경대상
유형고정자산의 감가상각 방법(기계장치)


2. 변경내용


   가. 변경전
감가상각 기준년수 8년(2004년1월1일이후 취득분)


   나. 변경후
감가상각 기준년수 10년(2004년1월1일이후 취득분)


3. 변경기준일
2004년 01월 01일


4. 변경사유
- 세법상의 기계장치 내용년수와 통일


5. 손익에 미치는 영향
2004년12월31일현재 감각상각비- 변경전 : 164,666,420원- 변경후 : 136,257,515원- 차  액 :   28,408,905원 감소


6. 이사회결의일(결정일)
2005년 01월 24일


   - 사외이사 참석여부
참석(명)
-


불참(명)
1


   - 감사(사외이사가 아닌 감사위원)       참석여부
참석


7. 기타
-


※ 관련공시일
-






",https://kind.krx.co.kr/external/2005/01/24/K00073/00000000364335/223408_00461.htm
156,일지테크,019540,2004-12-15 13:38,회계정책변경결정,"







회계정책 변경 결정





1. 변경대상
부산물 판매 계정처리 변경


2. 변경내용


   가. 변경전
부산물판매계정 처리를 원재료비에서 차감 처리


   나. 변경후
부산물판매계정 처리를 매출로 처리


3. 변경기준일
2004년 12월 15일


4. 변경사유
보다 정확하고 합리적인 수익. 비용의 대응


5. 손익에 미치는 영향
매출액 증가로 기업의 외형이 증가하고, 손익에 미치는 영향은 없음.


6. 이사회결의일(결정일)
2004년 12월 15일


   - 사외이사 참석여부
참석(명)
-


불참(명)
1


   - 감사(사외이사가 아닌 감사위원)       참석여부
불참


7. 기타
-


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/12/15/K00077/00000000356288/217916_00461.htm
157,세원물산,024830,2004-11-15 16:29,회계정책변경결정,"







회계정책 변경 결정





1. 변경대상
부산물 판매 계정처리 변경


2. 변경내용


   가. 변경전
부산물판매계정 처리를 영업외수익(잡이익)으로 처리


   나. 변경후
부산물판매계정 처리를 매출로 처리


3. 변경기준일
2004년 11월 15일


4. 변경사유
부산물 판매액의 비중상 중요성의 원칙에 따라 변경.


5. 손익에 미치는 영향
-매출액증가로 기업의 외형이 증가하고, 손익에 미치는 영향은 없음.-제 20기 3/4분기(누적)까지 매출액 실적: 2,162백만   원(총매출액의 8.18%)


6. 이사회결의일(결정일)
2004년 11월 15일


   - 사외이사 참석여부
참석(명)
1


불참(명)
-


   - 감사(사외이사가 아닌 감사위원)       참석여부
참석


7. 기타
-


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/11/15/K00596/00000000349405/213178_00461.htm
158,자강,036790,2004-11-15 12:56,회계추정변경결정,"







회계추정 변경 결정





1. 변경대상
무형자산(개발비)의 상각내용년수 변경


2. 변경내용


   가. 변경전
5년


   나. 변경후
4년


3. 변경기준일
2004년 01월 01일


4. 변경사유
- 추정내용년수의 단축으로 합리적인 기간손익 도모


5. 손익에 미치는 영향
- 2004년도 9월말까지 무형자산상각비 624,856,827원 증  가로 당기순이익이 624,856,827원이 감소함.


6. 이사회결의일(결정일)
2004년 11월 15일


   - 사외이사 참석여부
참석(명)
-


불참(명)
-


   - 감사(사외이사가 아닌 감사위원)       참석여부
참석


7. 기타
- 회계추정변경전 2004년 9월말까지 당기순이익이 55,92    6,038원 이었으나, 회계추정변경후 무형자산상각비 624   ,856,827이 반영되어 당기순손실 568,930,789로 변경      됨


※ 관련공시일
-






",https://kind.krx.co.kr/external/2004/11/15/K00324/00000000349061/212883_00462.htm
159,소예,035010,2004-09-20 16:16,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
재고자산 평가 방법 변경 


2. 변경내용


   가. 변경전
총평균법 


   나. 변경후
원재료: 총평균법 → 이동평균법부재료: 총평균법 → 이동평균법상품: 총평균법 → 이동평균법 제품: 총평균법 → 총평균법(변동없음)반제품: 총평균법 → 총평균법(변동없음)


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
ERP 시스템 도입으로 인한 평가방법 


5. 손익에 미치는 영향
손익에 미치는 영향은 미미할 것으로 판단 됨 


6. 변경일(이사회결의일)
2004년 09월 20일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기 변경일은 내부결정일 임 






",https://kind.krx.co.kr/external/2004/09/20/K00107/00000000338887/205822_00461.htm
160,오리콤,010470,2004-09-15 15:40,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
매체광고 대행시 발생하는 지급수수료


2. 변경내용


   가. 변경전
판매비와일반관리비로 계상


   나. 변경후
매출원가로 계상


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
금융감독원 회계감독국의 재분류 제안


5. 손익에 미치는 영향
1.2004년 7월 누계기준 매출총이익 1,814,943,321원 감소예상2.영업이익, 경상이익, 당기순이익 변동없음


6. 변경일(이사회결의일)
2004년 09월 15일


   - 사외이사 참석여부
참석(명)
2
불참(명)
1


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/09/15/K00151/00000000338091/205278_00461.htm
161,나노하이텍,071360,2004-09-06 15:49,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
재고자산평가방법(기업회계기준서 제10호)


2. 변경내용


   가. 변경전
선입선출법 


   나. 변경후
총평균법


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
-ERP시스템 도입에 따른 보다 합리적인 재고자산 평가-보다 정확하고 합리적인 수익·비용의 대응


5. 손익에 미치는 영향
2004년 6월30일 현재 기말재고자산은 종전의 방법에 의하였을 경우 보다 73백만원만큼 증가하여 당기순이익과 처분전 이익잉여금이 동액만큼 증가하였습니다. 


6. 변경일(이사회결의일)
2004년 09월 06일


   - 사외이사 참석여부
참석(명)
-
불참(명)
1


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/09/06/K00117/00000000336108/203953_00461.htm
162,일지테크,019540,2004-08-27 11:18,회계추정변경결정,"







회계추정 변경





1. 변경대상
 유형자산의 감가상각 내용연수


2. 변경내용


   가. 변경전
건물(30년), 구축물(30년), 기계장치(8년), 기타의 유형자산(4년)


   나. 변경후
건물(20년), 구축물(20년), 기계장치(5년), 기타의 유형자산(4년)


3. 변경기준일
2003년 10월 01일


4. 변경사유(이유, 근거)
- 건물 및 구축물 : 프레스 작업에 따른 진동과 부식성 물질에                        심하게 노출됨.- 기계장치 : 차종별 전용장비로서 자동차 양산 기간에 따른                  평균 양산기간을 적용함으로서 비용의 기간별                 배분을 합리화.


5. 손익에 미치는 영향
제18기 사업년도 감가상각비 758백만원 증가로 당기순이익 758백만원 감소 할 것으로 추정합니다.


6. 변경일(이사회결의일)
2004년 08월 26일


   - 사외이사 참석여부
참석(명)
0
불참(명)
1


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/08/27/K00039/00000000334532/202873_00462.htm
163,솔고바이오,043100,2004-08-13 18:05,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
투자주식 평가방법


2. 변경내용


   가. 변경전
원가법 평가


   나. 변경후
지분법 평가


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제15호(지분법)를 기준서시행일이 속하는 당반기부터 반영


5. 손익에 미치는 영향
당반기 지분법 평가손실 74,547천원 발생


6. 변경일(이사회결의일)
2004년 08월 13일


   - 사외이사 참석여부
참석(명)
-
불참(명)
2


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/08/13/K00681/00000000331475/200898_00461.htm
164,ST&I,031800,2004-08-13 16:10,회계추정변경결정,"







회계추정 변경





1. 변경대상
유형자산(기계장치 및 공기구비품)감가상각 내용연수 변경


2. 변경내용


   가. 변경전
기계장치 및 공기구비품(8년)


   나. 변경후
기계장치 및 공기구비품(5년)


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
외부검토결과 수용(회계법인 검토 결과 전기와 동일 적용하기로 함)


5. 손익에 미치는 영향
- 1분기 당기순이익 398백만원으로 처리하였으나, 감가상각비 (변경전:5.5억 에서 변경후:10.5억)로 계상되어 1분기 당기순손실 359백만원으로 정정예정.- 반기 및 향후에는 전기와 마찬가지로 수익,비용인식에 변동없음.


6. 변경일(이사회결의일)
2004년 08월 13일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/08/13/K00482/00000000331055/200669_00462.htm
165,엔빅스,054170,2004-08-12 19:23,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
투자주식 평가방법


2. 변경내용


   가. 변경전
원가법 평가


   나. 변경후
지분법 평가 


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
피투자회사의 순자산가액 변동이 중요하게 됨


5. 손익에 미치는 영향
당반기 지분법 평가손실 15백만원 발생


6. 변경일(이사회결의일)
2004년 08월 11일


   - 사외이사 참석여부
참석(명)
0
불참(명)
2


   - 감사 참석여부
불참


7. 기타
 -






",https://kind.krx.co.kr/external/2004/08/12/K00248/00000000330286/200235_00461.htm
166,데코,013650,2004-08-11 15:52,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
반품충당금 설정


2. 변경내용


   가. 변경전
반품가능 판매에 대한 명시적 수익인식기준 없음


   나. 변경후
기업회계기준서 제4호 '수익인식'에 의거 반품이 예상되는 경우 해당 매출액과 매출원가를 각각 차감하고 매출총이익에 해당되는 금액의 동반품과 관련하여 발생할 것으로 예상되는 비용을 반품추정부채로 설정


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 '수익인식'


5. 손익에 미치는 영향
(2004년 반기 기준)- 반품충당금 약 26억원 설정


6. 변경일(이사회결의일)
2004년 08월 11일


   - 사외이사 참석여부
참석(명)
1
불참(명)
0


   - 감사 참석여부
참석


7. 기타
손익에 미치는 영향은 결산 및 외부감사과정 등에서 일부 증감이 있을 수 있음






",https://kind.krx.co.kr/external/2004/08/11/K00146/00000000329822/199910_00461.htm
167,아이드림,066850,2004-08-06 18:11,회계추정변경결정,"







회계추정 변경





1. 변경대상
매출채권 관련 대손충담금 설정율 변경


2. 변경내용


   가. 변경전
매출채권 경과기간별(2년이상) : 없음


   나. 변경후
매출채권 경과기간별(2년이상) : 100%


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
- 기업회계기준 제57조(채권의 평가)- 회계정보의 객관성 및 합리성 제고


5. 손익에 미치는 영향
변경전 보다  107백만원 반기순이익(세전) 감소


6. 변경일(이사회결의일)
2004년 08월 06일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/08/06/K00163/00000000328832/199271_00462.htm
168,대성엘텍,025440,2004-07-30 16:01,[정정]회계정책변경결정,"







정 정 신 고 (보고)






2004년 7월 30일






1. 정정대상 공시서류 : 회계처리기준 변경


2. 정정대상 공시서류의 최초제출일 : 2004년 6월 30일


3. 정정사유 : ERP SYSTEM 개선에 따른 재고자산 평가방법 변경                  (변경 이사회 결의일 : 2004년 7월 30일)


4. 정정사항


항  목
정정전
정정후


나. 변경후
상품 및 제품 : 총평균법반제품 및 재공품 : 총평균법원재료 및 부품 : 총평균법저장품 : 총평균법미착품 : 개별법
상품 및 제품 : 선입선출법반제품 및 재공품 : 선입선출법원재료 및 부품 : 총평균법저장품 : 선입선출법미착품 : 개별법





회계처리기준 변경





1. 변경대상
재고자산평가방법


2. 변경내용


   가. 변경전
상품 및 제품 : 선입선출법반제품 및 재공품 : 선입선출법원재료 및 부품 : 이동평균법저장품 : 선입선출법미착품 : 개별법


   나. 변경후
상품 및 제품 : 선입선출법반제품 및 재공품 : 선입선출법원재료 및 부품 : 총평균법저장품 : 선입선출법미착품 : 개별법


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
ERP SYSTEM 도입으로 인한 평가방법 변경


5. 손익에 미치는 영향
손익에 미치는 영향은 미미할 것으로 판단됨


6. 변경일(이사회결의일)
2004년 06월 29일


   - 사외이사 참석여부
참석(명)
1
불참(명)
1


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/07/30/K00169/00000000327507/198326_00461.htm
169,에이텍,045660,2004-07-28 16:34,회계추정변경결정,"







회계추정 변경





1. 변경대상
유형고정자산 중 금형의 내용연수 변경


2. 변경내용


   가. 변경전
4년


   나. 변경후
2년


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
금형(PC,모니터,키오스크 등)의 실질 사용연수가 2년 정도임을 감안한 경제적 실질 반영 


5. 손익에 미치는 영향
2004년 손익계산서 상 감가상각비(기타의 유형자산) 55백만원 증가 예상


6. 변경일(이사회결의일)
2004년 07월 28일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
손익에 관한 사항은 외부감사결과에 따라 변경될 수 있음






",https://kind.krx.co.kr/external/2004/07/28/K00140/00000000326990/197958_00462.htm
170,대성엘텍,025440,2004-06-30 15:52,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
재고자산평가방법


2. 변경내용


   가. 변경전
상품 및 제품 : 선입선출법반제품 및 재공품 : 선입선출법원재료 및 부품 : 이동평균법저장품 : 선입선출법미착품 : 개별법


   나. 변경후
상품 및 제품 : 총평균법반제품 및 재공품 : 총평균법원재료 및 부품 : 총평균법저장품 : 총평균법미착품 : 개별법


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
ERP SYSTEM 도입으로 인한 평가방법 변경


5. 손익에 미치는 영향
손익에 미치는 영향은 미미할 것으로 판단됨


6. 변경일(이사회결의일)
2004년 06월 29일


   - 사외이사 참석여부
참석(명)
1
불참(명)
1


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/06/30/K00163/00000000321901/194478_00461.htm
171,씨엔씨엔터,038420,2004-05-14 17:38,회계추정변경결정,"







회계추정 변경





1. 변경대상
무형자산 개발비 내용연수 변경


2. 변경내용


   가. 변경전
정액 20년


   나. 변경후
정액 5년


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
개발비 처리에 대한 합리적 비용 배분


5. 손익에 미치는 영향
일반관리비(무형자산상각비)의 증가 : 361백만원(추정)


6. 변경일(이사회결의일)
2004년 05월 14일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
불참


7. 기타
- 상기 사항은 외부감사인의 감사결과에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/05/14/K00691/00000000311439/186480_00462.htm
172,인지디스플레,037330,2004-05-13 11:20,회계추정변경결정,"







회계추정 변경





1. 변경대상
 매출인식의 변경


2. 변경내용


   가. 변경전
 부산물 매각금액의 매출인식


   나. 변경후
 부산물 매각금액의 매출원가 차감 및 영업외 수익 인식


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
 '기업회계기준서 제4호 수익인식'에 따른 합리적인 대응


5. 손익에 미치는 영향
 당 분기순이익 713백만원은 영향이 없으나, 매출액의 영업외수익 인식에 따른 영업이익의 감소 발생. 2004년 3월 31일 영업이익 기준  - 변경전 영업이익 : 1,219 백만원  - 변경후 영업이익 :   192 백만원  - 변경효과 :          1,027 백만원


6. 변경일(이사회결의일)
2004년 05월 13일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기의 영업이익 금액은 감사인의 감사를 받지 않은 자료로써 향후 외부감사인의 감사결과에 따라 변경 될 수 있습니다.






",https://kind.krx.co.kr/external/2004/05/13/K00100/00000000310374/185586_00462.htm
173,에이텍,045660,2004-05-12 16:00,회계추정변경결정,"







회계추정 변경





1. 변경대상
개발비 감가상각 연수 변경


2. 변경내용


   가. 변경전
3년


   나. 변경후
2년


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
자산건전성 제고를 위해 개발비를 가속상각함, 금융감독원 기업회계기준 해석적용사례 44-20


5. 손익에 미치는 영향
2004년 손익계산서에 무형자산상각비가 206백만원 증가 예상


6. 변경일(이사회결의일)
2004년 05월 12일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
손익에 관한 사항은 외부감사결과에 따라 변경될 수 있음






",https://kind.krx.co.kr/external/2004/05/12/K00198/00000000310215/185458_00462.htm
174,ST&I,031800,2004-05-12 09:37,회계추정변경결정,"







회계추정 변경





1. 변경대상
유형자산(기계장치 및 공기구비품) 감가상각 내용연수 변경


2. 변경내용


   가. 변경전
기계장치 및 공기구비품(5년)


   나. 변경후
기계장치 및 공기구비품(8년)


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
- 대규모 시설투자에 따른 경제적 여건변화- 적정한 비용의 배분- 기계장치의 경제적 내용년수 증가 반영- 동종업종 회계기준 비교로 합리적 반영


5. 손익에 미치는 영향
변경 후 감가상각비 연 19억원 절감 추정


6. 변경일(이사회결의일)
2004년 05월 12일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
- 상기 5번 손익에 미치는 영향은 추후 회계감사 결과로 변동될 수   있음.






",https://kind.krx.co.kr/external/2004/05/12/K00057/00000000310042/185313_00462.htm
175,크린앤사이언스,045520,2004-05-10 11:07,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
재고자산 평가방법(기업회계기준서 제10호)


2. 변경내용


   가. 변경전
재고자산 평가방법에 선입선출법 적용


   나. 변경후
제   품 : 선입선출법 → 이동평균법상   품 : 선입선출법 → 이동평균법재공품 : 선입선출법 → 이동평균법원재료 : 선입선출법 → 선입선출법(변동없음)부재료 : 선입선출법 → 선입선출법(변동없음)저장품 : 선입선출법 → 선입선출법(변동없음)


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
- ERP시스템 도입에 따른 보다 합리적인 재고자산 평가- 보다 정확하고 합리적인 수익·비용의 대응


5. 손익에 미치는 영향
2003년 12월 31일 현재 기말재고자산선입선출법 : 1,090,865,510원이동평균법 : 1,099,246,077원차        액 : 8,380,497원 


6. 변경일(이사회결의일)
2004년 05월 10일


   - 사외이사 참석여부
참석(명)
1
불참(명)
1


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/05/10/K00130/00000000309210/184704_00461.htm
176,인선이엔티,060150,2004-05-07 11:20,회계추정변경결정,"







회계추정 변경





1. 변경대상
매출인식 진행율방법 변경


2. 변경내용


   가. 변경전
폐기물처리용역의 기성고 기준 진행율 적용


   나. 변경후
폐기물처리용역의 반입(폐기물처리)량 기준 진행율 적용


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
수익과 비용의 합리적인 대응


5. 손익에 미치는 영향
2004년 3월 31일 분기순이익 기준- 기성고 기준진행율적용(변경전) : 1,054,413,629원- 반입(폐기물처리)량 기준진행율적용(변경후) : 2,001,895,396원- 변경효과 : 947,481,767원


6. 변경일(이사회결의일)
2004년 05월 07일


   - 사외이사 참석여부
참석(명)
0
불참(명)
2


   - 감사 참석여부
참석


7. 기타
변경전 방법에 의한 매출인식에 있어서 당사 특성상 관급의 경우4분기에 폐기물처리용역에 대한 기성고 확인(매출인식)의 증가로 수익이 급증하였던 부분이 변경후 방법에 의하면 1분기에는 변경 손익 효과가 \947,481,767원이지만 4분기까지 누적될 경우에는 변경효과가 미미할 것으로 추정됨.






",https://kind.krx.co.kr/external/2004/05/07/K00104/00000000308748/184376_00462.htm
177,일지테크,019540,2004-05-04 14:47,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식 기준을 거래별로 적용


   나. 변경후
회사가 재화의 소유에 따른 위험과 효익을 가지지 않고 타인의 대리인 역할을 수행하여 재화를 판매하는 경우 동 거래에 대해 판매가액 총액으로 매출 및 매입을 계상하지 아니함.


3. 변경기준일
2003년 10월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식에 의거 변경


5. 손익에 미치는 영향
매출액 계상의 감소에 따른 기업의 외형은 감소하나 유상사급거래에 대한 매출액과 매출원가의 상계처리로 손익에 미치는 영향은 없음.


6. 변경일(이사회결의일)
2004년 05월 03일


   - 사외이사 참석여부
참석(명)
0
불참(명)
1


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/05/04/K00115/00000000308198/184004_00461.htm
178,보진재,030950,2004-05-03 15:34,회계추정변경결정,"







회계추정 변경





1. 변경대상
유형고정자산(기계장치) 감가상각 내용연수변경


2. 변경내용


   가. 변경전
기계장치 (5년)


   나. 변경후
기계장치 (10년)


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
-대규모 시설투자에 따른 경제적 여건변화-적정한 비용의 배분-기계장치의 경제적 내용년수 증가반영


5. 손익에 미치는 영향
변경 후 감가상각비 연 15억원 절감 추정


6. 변경일(이사회결의일)
2004년 05월 03일


   - 사외이사 참석여부
참석(명)
-
불참(명)
2


   - 감사 참석여부
참석


7. 기타
-해당사항없음-






",https://kind.krx.co.kr/external/2004/05/03/K00170/00000000307911/183797_00462.htm
179,SK브로드밴드,033630,2004-04-29 18:53,회계추정변경결정,"







회계추정 변경





1. 변경대상
유형자산 감가상각 내용연수 변경


2. 변경내용


   가. 변경전
 건축물 내용연수 50년, 단말장치 내용연수 8년, 관로 내용연수 8년, 기타 유형자산 내용연수 5~8년


   나. 변경후
 건축물 내용연수 40년, 단말장치 내용연수 6년, 관로 내용연수 15년, 기타 유형자산 내용연수 4년


3. 변경기준일
2004년 01월 01일


4. 변경사유(이유, 근거)
- 유형자산의 합리적, 체계적 기간 비용화- 경제적 효익 소멸(기술적 진부화, 마모) 의 합리적 반영


5. 손익에 미치는 영향
 2004년 연간 감가상각비 추정액에 미치는 영향은 없음.


6. 변경일(이사회결의일)
2004년 04월 29일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 기타
변경일(이사회결의일)은 회사 내부 결정일임.






",https://kind.krx.co.kr/external/2004/04/29/K00177/00000000307319/183378_00462.htm
180,대원산업,005710,2004-03-18 14:22,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식기준을 거래별로 적용


   나. 변경후
회사의 판매처로부터 매입한 재화를 외주가공업체에 판매하는 거래에 대해서는 매출과 매출원가에서 제외하여 수익으로 인식하지 아니함.


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식에 의거 변경


5. 손익에 미치는 영향
이 회계변경으로 인하여 변경전 방법을 적용했을 때보다 당기 매출액 및 매출원가는 각각 40,006,451,244원 감소하나, 회사의 순자산 및 순이익에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 18일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/18/K00191/00000000284002/172449_00461.htm
181,넥스콘테크,038990,2004-03-16 14:11,회계추정변경결정,"







회계추정 변경





1. 변경대상
건물에대한 내용년수 기간변경


2. 변경내용


   가. 변경전
정액 20년


   나. 변경후
정액 40년


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
동종 산업이 일반적으로 채택한  내용연수를 도입함으로써                  합리적인 기간배분과 내용연수적용


5. 손익에 미치는 영향
매사업년도 건물에대한 감가상각비  298백만원 감소


6. 변경일(이사회결의일)
2004년 03월 16일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
불참


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/16/K00187/00000000282820/171712_00462.htm
182,폴리플러스,065610,2004-03-11 20:46,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
수익인식


2. 변경내용


   가. 변경전
임가공 매출에 대한 매출인식 시 유상사급 공급분을 매출로 인식


   나. 변경후
임가공 매출에 대한 매출인식 시 유상사급 공급분을 매출로 인식하지 않고 임가공 수수료만 매출로 인식


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계 기준서 제 4호 수익인식 적용


5. 손익에 미치는 영향
제 18기(2003년 1월 1일 ~ 2003년 12월 31일)의 매출액이 28,631백만원이 감소하나, 당기손익에 미치는 영향은 없음


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


7. 기타
당기 주총에 상정될 재무제표에는 비교표시를 위하여 전기의 유상사급공급액을  매출액에서 차감하여 전기 재무제표를 재작성하였음- 상기 사항은 외부감사인의 감사결과에 따라 작성되었음.- 본 신고서에 첨부된 재무제표는 당기 주총에 상정될 재작성된    재무정보임






",https://kind.krx.co.kr/external/2004/03/11/K00796/00000000280672/170295_00461.htm
183,성우하이텍,015750,2004-03-11 17:04,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
기업회계기준서 제4호(수익인식기준)


2. 변경내용


   가. 변경전
수익인식기준을 거래별로 적용


   나. 변경후
회사의 판매처로부터 매입한 재화를 제조하여 재 판매하는 거래에 대해서는 매출과 매출원가에서 제외하여 수익으로 인식하지 아니함


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호 수익인식기준에 의거 변경


5. 손익에 미치는 영향
회계변경으로 인하여 변경전 방법을 적용했을때 보다 당기매출액 및 매출원가는 각각 122,284,325,234원 감소하나, 회사의 손익에 미치는 영향은 없음. 


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
1
불참(명)
0


   - 감사 참석여부
참석


7. 기타
-






",https://kind.krx.co.kr/external/2004/03/11/K00518/00000000280229/169976_00461.htm
184,럭슬,033600,2004-03-11 14:25,회계정책변경결정,"







회계처리기준 변경





1. 변경대상
수익인식기준(기업회계기준서제4호)


2. 변경내용


   가. 변경전
수익인식기준(매출액)총액인식


   나. 변경후
수익인식기준(매출액)순액인식(총매출액-유상사급자재구매액)


3. 변경기준일
2003년 01월 01일


4. 변경사유(이유, 근거)
기업회계기준서 제4호(수익인식기준)에의거 순액으로변경


5. 손익에 미치는 영향
매출액및 매출원가의 감소이외에 손익에 미치는영향은 없음


6. 변경일(이사회결의일)
2004년 03월 11일


   - 사외이사 참석여부
참석(명)
1
불참(명)
-


   - 감사 참석여부
참석


7. 기타
상기내용은 외부감사인 감사 및 주주총회 결과에 따라 변경될 수 있음.






",https://kind.krx.co.kr/external/2004/03/11/K00267/00000000279827/169705_00461.htm
