회사명,거래소코드,회계년도,부가가치,법인세비용차감전(계속사업)손익,인건비,금융비용,임차료,조세공과,감가상각비,종업원1인당 부가가치,총자본투자효율,기계투자효율,부가가치율,종업원수
(주)케이사인,192250,2013/12,,,,,,,,,,,,
(주)케이사인,192250,2014/12,5859.79,2174.93,2583.56,20.62,257.62,152.82,670.25,56.89,12.84,1151.93,22.46,103
(주)케이사인,192250,2015/12,13045.38,9051.67,2888.31,-418.45,287.5,201.02,1035.33,130.45,24.67,1994.64,41.38,100
(주)케이사인,192250,2016/12,11166.74,6343.74,3210.65,-384.12,198.01,194.2,1604.26,108.41,14.48,1824.61,34.41,103
(주)케이사인,192250,2017/12,-236.5,-5534.87,3150.15,-298.21,192.07,221.74,2032.62,-2.63,-0.33,-37.61,-0.92,90
(주)케이사인,192250,2018/12,4000.31,-1230.45,3409.2,-540.37,216.34,191.76,1953.82,40.41,5.85,855.94,18.87,99
(주)케이사인,192250,2019/12,6958.74,2489.76,2916.41,-368.15,0,181.2,1739.51,80.92,10.86,2318.2,30.02,86
(주)케이사인,192250,2020/12,9811.94,5509.96,2953.97,-294.71,0,0,1642.72,111.5,13.57,5870.49,31.57,88
(주)케이씨씨건설,021320,2000/12,,,,,,,,,,,,
(주)케이씨씨건설,021320,2001/12,81455.26,36197.38,32571.39,-831.69,8639.78,2813.56,2064.84,136.21,46.81,7618.54,23.4,598
(주)케이씨씨건설,021320,2002/12,80615.21,32491.3,35346.93,-219.14,5023.48,5863.26,2109.37,125.57,33.92,10598.69,22.75,642
(주)케이씨씨건설,021320,2003/12,94350.34,36545.82,43254.63,686.23,5262.59,6565.54,2035.54,164.66,34.7,18055.79,21.09,573
(주)케이씨씨건설,021320,2004/12,51787.02,39059.25,9993.6,-227.85,300.61,655.26,2006.15,87.77,16.3,31855.41,9.81,590
(주)케이씨씨건설,021320,2005/12,74849.07,65492.86,9972.54,-3145.86,348.16,691.94,1489.44,121.9,22,9270.96,12.18,614
(주)케이씨씨건설,021320,2006/12,81159.93,72833.75,11296.42,-6142.22,405.44,1006.83,1759.73,126.81,18.18,13265.07,11.37,640
(주)케이씨씨건설,021320,2007/12,75178.07,67650.15,12893.15,-8474.75,435.11,1246.86,1427.55,119.14,15.65,24421.94,11.75,631
(주)케이씨씨건설,021320,2008/12,59650.14,44952.75,14326.83,-2855.44,428.71,1292.19,1505.1,81.49,9.18,37473.62,6.57,732
(주)케이씨씨건설,021320,2009/12,91612.52,75632.86,21991.65,-10086.65,524.48,1517.83,2032.36,112,10.77,69556.24,5.99,818
(주)케이씨씨건설,021320,2010/12,102563.89,64566.56,26748.12,6210.52,707.8,1653.57,2677.32,100.16,10.87,37001.69,7.92,1024
(주)케이씨씨건설,021320,2011/12,90533.51,45490.8,28657.16,9165.02,802.1,1888.04,4530.39,83.21,8.2,920.06,7.93,1088
(주)케이씨씨건설,021320,2012/12,48431.24,9980.26,25839.89,4581.89,852.21,1470.8,5706.19,43.59,4.53,458.85,3.9,1111
(주)케이씨씨건설,021320,2013/12,-128408.66,-175168.87,26160.98,10256.13,928.53,2876.99,6537.58,-100.01,-11.51,-1670.99,-11.88,1284
(주)케이씨씨건설,021320,2014/12,49089.47,4620.78,21244.59,14769.77,667.41,2069.85,5717.07,51.51,4.35,1145.19,4.91,953
(주)케이씨씨건설,021320,2015/12,-77851.99,-111190.97,21665.5,6263.5,684.53,1173.82,3551.63,-72.62,-9.29,-4004.81,-8.03,1072
(주)케이씨씨건설,021320,2016/12,54706.7,21900.29,25060.21,2905.55,645.92,1950.96,2243.78,56.99,6.06,4436.38,4.88,960
(주)케이씨씨건설,021320,2017/12,60952.26,29499.39,26436.23,379.54,601.74,2142.62,1892.74,60.53,6.47,168763.36,4.6,1007
(주)케이씨씨건설,021320,2018/12,60792.81,33330.22,27183.48,-3887.25,604.75,2011.38,1550.23,60.61,6.27,195909.93,5.72,1003
(주)케이씨씨건설,021320,2019/12,79183.8,42999.99,29655.56,-1397.68,660.56,4648.63,2616.74,81.55,7.62,0,4.82,971
(주)케이씨씨건설,021320,2020/12,85598.78,45620.74,31111.9,1768.83,510.33,3469.41,3117.58,84.67,8.76,0,7.77,1011
(주)케이씨아이,036670,2000/12,1905.99,955.5,726.38,-27.98,0,74.87,177.21,63.53,24.56,535.06,33.09,30
(주)케이씨아이,036670,2001/12,2699.66,1707.91,842.03,-140.71,0,84.34,206.09,71.04,29.37,343.31,37.06,38
(주)케이씨아이,036670,2002/12,4118.81,2615.6,1128.4,-135.41,0,114.55,395.67,82.38,31.87,293.73,41.11,50
(주)케이씨아이,036670,2003/12,3824.03,1839.32,1362.37,-48.26,0,125.44,545.16,83.13,28.17,263.91,41.99,46
(주)케이씨아이,036670,2004/12,4317.76,2309.07,1414.12,-67.43,0,136.98,525.02,81.47,29.09,351.85,40.64,53
(주)케이씨아이,036670,2005/12,4674.17,2126.48,1817.3,23.45,0,175.76,531.19,77.9,28.38,181.56,40.82,60
(주)케이씨아이,036670,2006/12,5296.13,2131.13,2027.47,24.04,0,233.25,880.23,89.76,23.76,232.87,38.5,59
(주)케이씨아이,036670,2007/12,7032.29,3256.38,2442.23,241.58,0,238.85,853.24,115.28,27.34,345.53,39.37,61
(주)케이씨아이,036670,2008/12,8340.92,4901.47,1344.66,384.96,0,320.28,1389.54,111.21,19.2,639.04,37.11,75
(주)케이씨아이,036670,2009/12,8251.35,3325.42,2155.47,516.81,0,378.99,1874.66,98.23,17.07,181.47,33.44,84
(주)케이씨아이,036670,2010/12,7844.25,2530.11,1952.95,661.68,0,477.53,2221.99,88.14,15.86,98.92,27.27,89
(주)케이씨아이,036670,2011/12,6791.06,1390.75,1725.01,643.5,0,454.55,2577.26,78.97,13.06,97.39,25.3,86
(주)케이씨아이,036670,2012/12,7417.8,1806.87,1727.86,674.85,0,481.52,2726.71,76.47,13.99,106.29,24.7,97
(주)케이씨아이,036670,2013/12,8540.06,2367.42,2102.8,534.59,0,498.13,3037.1,72.99,15.75,122.78,25.68,117
(주)케이씨아이,036670,2014/12,9958.87,3663.69,2643.37,382.1,0,122.06,3147.65,85.85,17.72,190.79,25.43,116
(주)케이씨아이,036670,2015/12,12191.07,6831.6,2451.25,224.52,0,134.62,2549.07,106.01,21.92,340.39,31.52,115
(주)케이씨아이,036670,2016/12,13078.11,8297.31,2466.25,124.11,0,146.18,2044.25,108.98,21.66,374.15,29.52,120
(주)케이씨아이,036670,2017/12,10115.58,4991.23,2925.9,180.43,0,165.07,1852.95,79.65,16.13,392.12,20.86,127
(주)케이씨아이,036670,2018/12,15927.42,11068.58,2866.59,121.93,0,144.98,1725.34,107.62,24.23,406.13,26.29,148
(주)케이씨아이,036670,2019/12,19661.81,14689.91,3104.63,-17.59,0,28.75,1856.1,126.85,25.12,224.49,28.23,155
(주)케이씨아이,036670,2020/12,19737.88,13534.64,3442.47,1.08,0,30.16,2729.53,116.11,23.35,215.34,26.95,170
(주)케이씨에스,115500,2002/12,,,,,,,,,,,,
(주)케이씨에스,115500,2003/12,2154.18,-341.66,1667.11,133.63,197.39,12.45,485.26,0,18.01,118.88,8.77,0
(주)케이씨에스,115500,2004/12,2922.63,519.84,1650.01,69.94,121.26,14.91,546.66,0,30.57,199.78,14.27,0
(주)케이씨에스,115500,2005/12,2903.61,844.19,1385.27,7.13,176.37,1.97,488.69,0,30.47,260.68,14.3,0
(주)케이씨에스,115500,2006/12,3469.72,1370.04,1442.38,-119.9,207.23,2.08,567.89,0,35.54,453.69,18.43,0
(주)케이씨에스,115500,2007/12,7079.91,4634.9,1938.76,-168.95,224.88,7.58,442.75,0,39.08,8557.95,19.64,0
(주)케이씨에스,115500,2008/12,5788.32,3634.65,2149.42,-389.99,160.34,13.83,220.06,0,38.17,5717.31,15.14,0
(주)케이씨에스,115500,2009/12,3818.21,1972.5,1777.34,-276.45,138.3,9.78,196.73,0,20.18,5016.1,16.35,0
(주)케이씨에스,115500,2010/12,2163.32,585.99,1667.61,-313.26,120.71,8.79,93.48,44.15,12.11,3666.71,13.1,49
(주)케이씨에스,115500,2011/12,2383.22,1195.68,1328.26,-358.06,118.72,20.62,78,76.88,11.26,2048.3,14.38,31
(주)케이씨에스,115500,2012/12,3208.69,2272.49,1083.98,-323.9,105.92,2.62,67.58,100.27,15.69,3339.95,13.2,32
(주)케이씨에스,115500,2013/12,2874.18,1824.26,1260.68,-361.6,92.6,1.91,56.33,71.85,13.08,4594.86,12.21,40
(주)케이씨에스,115500,2014/12,4256.09,3065.41,1383.96,-364.85,105.07,2.55,63.96,92.52,17.09,7276.24,17.66,46
(주)케이씨에스,115500,2015/12,2781.82,1186.95,1619.68,-225.12,114.76,4.16,81.38,60.47,12.44,3075.36,13.78,46
(주)케이씨에스,115500,2016/12,2857.93,1243.35,1638.22,-217.32,101.94,17.39,74.35,54.96,10.41,4310.14,11.07,52
(주)케이씨에스,115500,2017/12,3465.04,1540.96,1859.12,-157.49,102.06,18.45,101.95,59.74,12.15,5091.3,11.82,58
(주)케이씨에스,115500,2018/12,5398.33,3358.5,1968.42,-168.91,98.18,19.81,122.33,91.5,17.34,3121.45,16.21,59
(주)케이씨에스,115500,2019/12,5967.28,3550.71,2219.67,-229.02,55.76,23.62,346.55,91.8,16.8,3440.13,15.1,65
(주)케이씨에스,115500,2020/12,4923.34,2564.43,2100.03,-169.04,56.77,26.98,344.17,82.06,15.73,3684.33,16.14,60
(주)케이씨티,089150,2002/12,,,,,,,,,,,,
(주)케이씨티,089150,2003/12,3603.22,1385.39,1733.86,1.1,234.21,27.5,221.16,0,19.94,0,7.99,0
(주)케이씨티,089150,2004/12,4846.35,2996.95,1462.19,-87.04,196.77,6.78,270.71,0,33.07,0,10,0
(주)케이씨티,089150,2005/12,5414.1,3490.79,1490.87,-91.32,184.28,10.36,329.12,0,19.64,0,11.41,0
(주)케이씨티,089150,2006/12,11556.3,9312.48,2054.09,-469.41,205.38,10.44,443.31,169.95,28.4,2527.41,16.53,68
(주)케이씨티,089150,2007/12,8029.2,6646.96,1959.91,-1321.65,243.7,11.4,488.87,100.36,19.01,2358.09,14.31,80
(주)케이씨티,089150,2008/12,4050.6,2239.1,1741.08,-747.75,118.69,58.54,640.95,47.65,9.33,1062.26,7.45,85
(주)케이씨티,089150,2009/12,3696.39,1595.62,1717.74,-385.36,58.89,13.42,696.09,43.49,9.04,1683.2,10.63,85
(주)케이씨티,089150,2010/12,5139,3136.8,1782.82,-355.42,69.74,11.85,493.22,85.65,12.9,0,15.51,60
(주)케이씨티,089150,2011/12,4224.23,2042.39,1724.78,-178.07,76.99,10.52,547.62,60.35,8.95,0,10.7,70
(주)케이씨티,089150,2012/12,7610.75,5530.79,1792.1,-402.84,211.09,14.61,465.01,110.3,14.94,0,13.86,69
(주)케이씨티,089150,2013/12,4955.54,2985.36,1628.5,-422.8,315.84,13.07,435.57,60.43,10.32,0,10.2,82
(주)케이씨티,089150,2014/12,4891.35,2942.56,1437.34,-493.58,279.68,11.65,713.68,60.39,10.5,45344.81,12.23,81
(주)케이씨티,089150,2015/12,3250.34,1271.98,1319.14,-79.88,202.95,28.61,507.53,47.8,5,0,8.68,68
(주)케이씨티,089150,2016/12,3981.12,1850.45,1079.17,393.83,164.46,0,493.21,67.48,6.28,0,15.22,59
(주)케이씨티,089150,2017/12,4424.45,2402.69,1234.27,397.78,171.04,0,218.67,77.62,7.04,0,15.85,57
(주)케이씨티,089150,2018/12,4157.74,1599.98,1220.46,381.35,178.9,0,777.05,72.94,6.47,0,13.52,57
(주)케이씨티,089150,2019/12,3197.81,908.79,1301.88,446.78,38.32,0,502.04,56.1,5.47,0,15.94,57
(주)케이씨티,089150,2020/12,2774.43,575.08,1315.47,380.87,19.68,0,483.33,55.49,5,0,13.55,50
(주)케이씨피드,025880,2000/12,6982.82,1406.89,5012.09,-166.51,10.04,239.72,480.58,68.46,20.62,954.49,13.96,102
(주)케이씨피드,025880,2001/12,8209.51,2172.91,5218.26,133.15,10.61,245.74,428.84,85.52,23.81,1048.11,13.71,96
(주)케이씨피드,025880,2002/12,9838.67,3596.8,5522.84,-13.44,10.78,266.7,455,109.32,24.84,1370.58,15.59,90
(주)케이씨피드,025880,2003/12,9194.82,2659.63,5841.88,-89.15,11.32,272.54,498.61,102.16,22.74,1246.24,15.47,90
(주)케이씨피드,025880,2004/12,8071.24,2944.45,4494.67,-42.11,16.52,208.92,448.8,102.17,17.56,1231.12,11.3,79
(주)케이씨피드,025880,2005/12,8623.82,4027.62,3926.18,-26.94,25.02,182.01,489.93,110.56,20.52,1102.28,14.46,78
(주)케이씨피드,025880,2006/12,8202.28,3804.17,3460.98,39.58,25.57,181.38,690.61,96.5,17.79,2042.1,14.13,85
(주)케이씨피드,025880,2007/12,6290.96,1969.9,3217.12,259.81,23.7,193,627.44,74.89,12.1,984.4,9.88,84
(주)케이씨피드,025880,2008/12,6211.51,1706.24,3348.81,230.83,22.3,188.83,714.52,82.82,9.08,527.26,7.15,75
(주)케이씨피드,025880,2009/12,9862.41,5740.94,3262.43,-74.53,32.34,173.25,727.99,133.28,13.49,1051.81,11.38,74
(주)케이씨피드,025880,2010/12,7586.41,3671.2,3696.92,-692.09,19.32,178.88,712.18,103.92,10.22,869.41,9.88,73
(주)케이씨피드,025880,2011/12,6085.52,2456.91,3440.53,-713,22.67,173.76,704.66,78.02,8.06,464.27,7.87,78
(주)케이씨피드,025880,2012/12,9869.95,5641.51,4115.96,-837.93,27,205.07,718.34,124.94,10.07,806.65,10.75,79
(주)케이씨피드,025880,2013/12,6153.98,2443.29,3877.9,-1206.76,31.12,212.67,795.77,80.97,6.66,339.17,6.1,76
(주)케이씨피드,025880,2014/12,503.93,-2776.27,3603.31,-1388.52,31.54,223.13,810.74,6.72,0.47,34.4,0.56,75
(주)케이씨피드,025880,2015/12,4966.32,1291.3,3633.99,-960.69,18.96,227.53,755.23,76.4,5.58,431.93,6.26,65
(주)케이씨피드,025880,2016/12,6096.25,2275.22,3798.08,-865.36,12.96,213.51,661.83,90.99,6.2,651.93,8.05,67
(주)케이씨피드,025880,2017/12,2383.06,-2270.38,4001.85,-505.84,13.56,232.93,910.95,25.62,2.26,27.87,3.2,93
(주)케이씨피드,025880,2018/12,6295.9,809.79,4195.64,-732.88,8.38,256.5,1758.48,64.91,6,88.43,9.98,97
(주)케이씨피드,025880,2019/12,-592.91,-6605.37,4278.99,-423.56,5.16,244.39,1907.49,-6.44,-0.6,-14.65,-0.92,92
(주)케이씨피드,025880,2020/12,6869.07,1532.05,4259.15,-580.25,5.16,227.51,1425.46,74.66,6.89,207.81,10.65,92
(주)케이아이엔엑스,093320,2007/12,,,,,,,,,,,,
(주)케이아이엔엑스,093320,2008/12,4564.61,2304.95,1222.25,-249.38,17.87,72.39,1196.52,0,27.97,239.13,35.37,0
(주)케이아이엔엑스,093320,2009/12,5631.41,2885.91,1383.28,-275.65,20.84,60.08,1556.95,0,29.31,386.62,37.55,0
(주)케이아이엔엑스,093320,2010/12,6047.76,3369.56,1597.88,-282.84,17.87,76.63,1268.66,177.88,27.53,346.78,38.72,34
(주)케이아이엔엑스,093320,2011/12,8519.21,4717.09,2245.56,-415.34,64.62,95.54,1811.74,152.13,26.52,1698.4,43.28,56
(주)케이아이엔엑스,093320,2012/12,9379.24,4109.1,3269,-469.21,291.37,148.84,2030.14,120.25,26.6,512.47,37.22,78
(주)케이아이엔엑스,093320,2013/12,10653.05,4670.56,3923.05,-517.16,239.4,169.54,2167.66,140.17,26.77,739.3,37.71,76
(주)케이아이엔엑스,093320,2014/12,11457.87,4780.15,4219.72,-449.84,193.01,208.07,2506.77,133.23,26.39,867.84,34.81,86
(주)케이아이엔엑스,093320,2015/12,12329.64,4782.66,4603.83,-413.42,251.69,226.53,2878.35,134.02,26.27,1083.04,35.4,92
(주)케이아이엔엑스,093320,2016/12,12808.15,5495.78,4651.71,-410.1,246.28,217.95,2606.54,133.42,23.94,1660.53,33.32,96
(주)케이아이엔엑스,093320,2017/12,14815.58,7191.32,5476.42,-494.79,225.83,246.57,2170.24,137.18,25.59,2833.78,35.26,108
(주)케이아이엔엑스,093320,2018/12,21912.87,12787.01,7194.25,-547.77,182.84,327.29,1969.25,190.55,32.65,3212.09,42.18,115
(주)케이아이엔엑스,093320,2019/12,34664.34,15855.78,7554.66,-150.71,0,0,11404.61,288.87,37.45,6390.98,58.72,120
(주)케이아이엔엑스,093320,2020/12,32903.26,14356.19,7230.98,-265.97,0,451.64,11130.41,249.27,26.16,6768.09,53.7,132
(주)케이알,035950,2000/12,6784.53,1759.77,3917.88,-515.39,101.94,140.43,1379.91,56.07,18.31,320.78,18.23,121
(주)케이알,035950,2001/12,8412.06,3345.03,3851.4,-279.14,37.66,142.71,1314.4,81.67,21.01,507.29,19.97,103
(주)케이알,035950,2002/12,5077.44,228.65,3855.93,-348.45,87.78,138.17,1115.36,49.78,13.26,590.26,11.13,102
(주)케이알,035950,2003/12,6168.02,1098.18,3537.9,-180.28,155.26,160.75,1396.21,60.47,16.37,854,13.66,102
(주)케이알,035950,2004/12,6169.25,1360.49,3388.15,-170.71,110.34,183.48,1297.51,63.6,16.9,314.05,17.52,97
(주)케이알,035950,2006/03,2465.42,-1878.1,2686.1,9.15,143.45,245.72,1259.1,26.23,4.63,130.31,7.8,94
(주)케이알,035950,2007/03,2866.15,-3537.98,3186.19,841.1,426.21,177.6,1773.05,20.18,4.02,112.11,4.87,142
(주)케이알,035950,2008/03,-26579.75,-35652.56,5048.83,1201.34,533.48,502.17,1786.99,-194.01,-64.92,-1379.44,-47.39,137
(주)케이알,035950,2009/03,-19592.98,-27355.82,4263.25,1615.19,220.76,378.77,1284.88,-236.06,-30.55,-3604.14,-47.72,83
(주)케이에스리소스,066340,2000/12,1796.28,582.34,1006.12,-21.17,4.88,37.97,186.15,0,37.95,1674.28,10.14,0
(주)케이에스리소스,066340,2001/12,4709.63,2947.76,1330.61,68.9,47.15,31.75,283.46,0,71.24,9300.4,25.1,0
(주)케이에스리소스,066340,2002/12,5611.74,3486.46,1683.89,-10,85.01,8.54,357.84,58.46,56.79,553.05,18.65,96
(주)케이에스리소스,066340,2003/12,4351.5,1439.79,1894.3,-283.49,102.03,29.79,1169.08,43.52,22.15,410.29,13.51,0
(주)케이에스리소스,066340,2004/12,1998.84,-73.92,999.93,-149.85,36.37,17.36,1168.95,23.24,11.13,353.59,7.6,86
(주)케이에스리소스,066340,2005/12,-3105.23,-4891.59,1014.8,-95.56,20.74,11.45,834.92,-32.35,-22.08,-1146.85,-11.14,96
(주)케이에스리소스,066340,2006/12,-11481.36,-14114.25,1349.2,198.67,248.03,35.87,801.12,-220.8,-84.67,-9139.46,-57.07,52
(주)케이에스리소스,066340,2007/12,-13418.3,-15791.39,1664.72,-88.91,187.99,90.38,518.9,-496.97,-20.09,-2046.16,-392.57,27
(주)케이에스리소스,066340,2008/12,9178.13,4490.62,2348.18,1669.56,228.42,5.94,435.41,399.05,11.09,2918.28,231.52,23
(주)케이에스리소스,066340,2009/12,-3652.98,-7459.01,1634.38,1662.98,279.91,9.53,219.23,-202.94,-4.12,-2450.14,-53.29,18
(주)케이에스리소스,066340,2010/12,-62261.25,-65904.93,777.18,2598.9,166.35,34.14,67.12,-6226.12,-210.93,0,-1096.91,10
(주)케이에스피,073010,2001/12,,,,,,,,,,,,
(주)케이에스피,073010,2002/12,3726.16,1649.1,1194.67,229.58,24.64,16.13,612.05,0,28.83,101.06,53.23,0
(주)케이에스피,073010,2003/12,4365.18,2089.74,1326.16,193.72,24.28,14.89,716.39,0,27.57,130.52,42.43,0
(주)케이에스피,073010,2004/12,5126.75,3507.35,638.59,172.51,1.4,12.93,793.97,72.21,22.99,124.47,34.75,71
(주)케이에스피,073010,2005/12,7119.73,4768.48,1029.66,295.42,1.07,36.6,988.51,78.24,22.08,174.36,34.57,91
(주)케이에스피,073010,2006/12,9876.6,6494.17,1208.67,845.29,12.4,41.94,1274.13,116.2,22.04,160.47,32.27,85
(주)케이에스피,073010,2007/12,3587.89,-995.02,1776.74,1081.99,54.88,54.04,1615.26,26.98,5.49,60.67,7.77,133
(주)케이에스피,073010,2008/12,-29094.65,-36552.81,2167.87,3097.15,199.23,175.17,1818.74,-236.54,-41.97,-385.46,-43.38,123
(주)케이에스피,073010,2009/12,25578.86,18998.59,1243.01,2933.06,64.69,108.3,2231.22,319.74,34.71,405.41,50.98,80
(주)케이에스피,073010,2010/12,8305.18,3055.74,1589.2,1505.52,33.01,105.85,2015.87,83.89,11.47,147.76,23.04,99
(주)케이에스피,073010,2011/12,11867.45,8137.85,1865.22,-100.44,12.87,94.96,1856.99,104.1,13.7,128.14,19.75,114
(주)케이에스피,073010,2012/12,5266.41,1462.46,1778.66,-54.81,5.41,118.1,1956.58,51.13,6.24,55.19,10.52,103
(주)케이에스피,073010,2013/12,5146.06,964.82,1788.64,232.59,2.82,129.41,2027.79,55.33,5.97,43.23,13.54,93
(주)케이에스피,073010,2014/12,2975.43,-825.72,1764.26,-273.05,4.09,133.53,2172.33,26.1,2.65,28,8.06,114
(주)케이에스피,073010,2015/12,-770.42,-2958.8,1376.2,-1325.96,3.18,149.46,1985.51,-5.88,-0.69,-6.28,-1.91,131
(주)케이에스피,073010,2016/12,-55959.18,-59339.67,1296.97,275.07,1.12,64.71,1742.63,-621.77,-97.29,-607.75,-213.64,90
(주)케이에스피,073010,2017/12,2762.25,-1412.57,1286.24,1287.18,5.12,61.49,1534.79,33.28,5.97,35.03,15.52,83
(주)케이에스피,073010,2018/12,-6410.01,-10387.12,1122.53,1467.84,9.71,41.8,1335.23,-92.9,-15.79,-195.03,-38.19,69
(주)케이에스피,073010,2019/12,3897.08,1645.83,994.55,428.09,0,38.46,790.16,67.19,8.81,128.51,13.26,58
(주)케이에스피,073010,2020/12,3887.79,1258.53,1113.1,490.81,1.93,112.48,910.94,77.76,8.3,119.69,9.86,50
(주)케이에이치바텍,060720,2001/12,,,,,,,,,,,,
(주)케이에이치바텍,060720,2002/12,23473.49,17535.62,4289.2,-386.18,126.52,224.94,1683.39,72.23,39.32,404.89,40.62,325
(주)케이에이치바텍,060720,2003/12,36521.35,25111.72,8755.15,-1121.2,162.57,413.9,3199.2,74.23,41.38,513.25,39.75,492
(주)케이에이치바텍,060720,2004/12,24312.24,18298.79,2378.38,-1293.07,0,111.01,4817.12,38.84,25.18,236.54,23.93,626
(주)케이에이치바텍,060720,2005/12,6419.62,651.02,1705.78,-1121.41,0,50.51,5133.72,8.78,7,51.31,7.7,731
(주)케이에이치바텍,060720,2006/12,6007.6,-3313.52,2247.56,-586.73,0,58.11,7602.19,7.6,5.96,36.94,4.91,790
(주)케이에이치바텍,060720,2007/12,8623.72,-1332.62,2925.78,-347.93,29.81,105.42,7243.26,11.47,7.78,68.06,5.49,752
(주)케이에이치바텍,060720,2008/12,48743.78,39195.83,3620.03,-154.9,92.79,137.15,5852.88,71.16,34.09,495.89,24.42,685
(주)케이에이치바텍,060720,2009/12,86223.12,75874.1,5814.43,-1295.14,150.56,167.11,5512.07,129.85,34.98,917.26,18.31,664
(주)케이에이치바텍,060720,2010/12,25427.07,17881.72,4277.28,-2902.63,126.27,383.45,5661,40.68,11.49,246.23,8.37,625
(주)케이에이치바텍,060720,2011/12,35760.4,22978.88,7397.61,-1677.67,215.16,422.23,6424.19,68.77,12.57,238.81,12.84,520
(주)케이에이치바텍,060720,2012/12,23420.53,12679.24,5831.57,-1609.68,174.43,297.46,6047.51,43.7,8.24,143.95,9.7,536
(주)케이에이치바텍,060720,2013/12,59539.34,40483.69,12309.54,-1361.89,85.51,622.4,7400.11,108.85,21.07,345.53,10.67,547
(주)케이에이치바텍,060720,2014/12,62730.23,49537.8,9107.19,-3700.3,59.78,601.82,7123.94,114.26,15.67,196.15,16.91,549
(주)케이에이치바텍,060720,2015/12,50840.02,31255.1,10096.74,-2315.66,83.26,1131.1,10589.48,86.02,15.7,95.9,11.01,591
(주)케이에이치바텍,060720,2016/12,750.66,-18939.57,7507.95,-1617.64,104.07,498.41,13197.45,2.05,0.26,1.71,0.47,367
(주)케이에이치바텍,060720,2017/12,-23138.94,-37688.61,3520.31,-672.81,20.46,296.46,11385.27,-102.38,-9.59,-82.15,-18.18,226
(주)케이에이치바텍,060720,2018/12,-30852.84,-39496.99,3922.53,-698.54,13.79,239.31,5167.06,-305.47,-13.82,-16767845.11,-64.96,101
(주)케이에이치바텍,060720,2019/12,-6424.07,-10358.52,3931.07,-874.27,12.19,159.79,705.68,-97.33,-2.87,-134619.97,-22.7,66
(주)케이에이치바텍,060720,2020/12,-12743.76,-13903.38,4069.59,-3892,73.31,201.12,707.61,-193.09,-5.86,-1052.27,-47.64,66
(주)케이엔더블유,105330,2006/12,,,,,,,,,,,,
(주)케이엔더블유,105330,2007/12,5378.44,1718.62,952.31,527.11,77.14,42.1,2061.16,0,25.37,148.63,23.56,0
(주)케이엔더블유,105330,2008/12,7745.61,3987.96,1175.26,286.84,120.87,56.59,2118.1,0,26.86,305.18,27.99,0
(주)케이엔더블유,105330,2009/12,15668.34,10095.75,2106.55,357.16,215.32,60.99,2832.58,121.46,32.39,436.99,26.84,129
(주)케이엔더블유,105330,2010/12,10116.62,5080.82,2091.41,-452.49,321.35,80.11,2995.41,64.85,20.61,243.83,18.66,156
(주)케이엔더블유,105330,2011/12,5969.13,2065.55,2050.2,-109.44,263.24,83.04,1616.53,43.89,11.13,87.58,12.25,136
(주)케이엔더블유,105330,2012/12,972.84,-3205.77,2058.7,145.58,287.82,71.61,1614.89,8.31,1.96,12.44,3.58,117
(주)케이엔더블유,105330,2013/12,2985.86,-2194.62,2150.98,345.36,281.79,77.89,2324.46,22.79,6.17,38.09,6.2,131
(주)케이엔더블유,105330,2014/12,6971.41,1439.28,2522.41,219.26,323.17,108.41,2358.88,51.26,12.95,100.51,17.72,136
(주)케이엔더블유,105330,2015/12,4457.49,-1198.22,2744.55,145.29,311.15,98.53,2356.19,32.3,9.03,63.77,18.43,138
(주)케이엔더블유,105330,2016/12,3683.77,-1438.08,2140.88,113.35,283.37,84.21,2500.03,36.47,7.76,65.17,15.96,101
(주)케이엔더블유,105330,2017/12,4336.74,-786.68,2338.22,159.08,276.94,79.52,2269.65,42.94,8.63,103.03,9.01,101
(주)케이엔더블유,105330,2018/12,3365.77,-1880.86,2700.07,222.1,265.44,78.53,1980.5,39.14,6.88,109.85,5.01,86
(주)케이엔더블유,105330,2019/12,-1023.56,-5895.67,2491.29,250.93,76.67,113.53,1939.7,-14.02,-2.57,-44.72,-2.67,73
(주)케이엔더블유,105330,2020/12,-9091.58,-13577.99,2404.78,241.77,17.2,97.19,1725.48,-197.64,-20.15,-699.85,-50.58,46
(주)케이엔씨글로벌,068150,2000/12,,,,,,,,,,,,
(주)케이엔씨글로벌,068150,2001/12,2463.1,1822.75,522.91,-97.91,138.62,0.49,76.25,0,42.76,0,34.33,0
(주)케이엔씨글로벌,068150,2002/12,3679.26,2842.16,740.54,-209.82,186.15,1.73,118.51,0,37.4,0,33.11,0
(주)케이엔씨글로벌,068150,2003/12,1893.39,674.22,763.71,-84.52,261.97,5.82,272.18,44.03,11.56,0,20.91,43
(주)케이엔씨글로벌,068150,2004/12,130.99,-1443.67,903.17,-63.96,277.58,5.83,452.03,2.91,1.01,0,1.31,45
(주)케이엔씨글로벌,068150,2005/12,-1.32,-2014.51,1147.15,-69.38,302.26,12.93,620.23,-0.02,-0.01,0,-0.01,53
(주)케이엔씨글로벌,068150,2006/12,-58.86,-2969.57,1481.1,303.35,377.31,19.24,729.72,-0.93,-0.45,0,-0.66,63
(주)케이엔씨글로벌,068150,2007/12,-1820.16,-4589.89,1306.37,339.92,401.07,21.38,700.98,-40.45,-12.46,0,-19.59,45
