회사명,거래소코드,회계년도,감사의견코드,장기차입금(*)(천원),단기차입금(*)(천원),사채(천원),미지급비용(*)(천원),미지급금(*)(천원)
(주)씨오더블유오엔,056000,2007/12,UQ,0,9481648,0,1125332,1018552
(주)씨오더블유오엔,056000,2008/12,UQ,0,23133708,0,146262,1417588
(주)씨오더블유오엔,056000,2009/12,UQ,0,10666607,0,2867112,1467998
(주)씨오더블유오엔,056000,2010/12,UQ,0,7025688,0,263320,885707
(주)씨오더블유오엔,056000,2011/12,UQ,10000000,6866360,0,273454,1299683
(주)씨오더블유오엔,056000,2012/12,UQ,10000000,11622474,0,263256,592654
(주)씨오더블유오엔,056000,2013/12,UQ,0,11919559,0,234224,722961
(주)씨오더블유오엔,056000,2014/12,UQ,0,21862753,0,209371,359805
(주)씨오더블유오엔,056000,2015/12,UQ,0,15160000,0,159797,2123887
(주)씨오더블유오엔,056000,2016/12,UQ,0,16034480,0,188786,6470598
(주)씨오더블유오엔,056000,2017/12,UQ,0,0,0,37819,1544194
(주)씨오더블유오엔,056000,2018/12,UQ,0,0,0,50616,1486395
(주)씨오더블유오엔,056000,2019/12,UQ,0,0,0,51247,1038219
(주)씨오더블유오엔,056000,2020/12,DS,0,0,689944,42386,21013961
(주)씨유메디칼시스템,115480,2007/12,NA,2663386,0,0,11598,184063
(주)씨유메디칼시스템,115480,2008/12,UQ,3635681,0,0,17482,215419
(주)씨유메디칼시스템,115480,2009/12,UQ,3803196,0,0,9481,141604
(주)씨유메디칼시스템,115480,2010/12,UQ,2780710,0,0,502955,219511
(주)씨유메디칼시스템,115480,2011/12,UQ,2322193,1799363,0,721561,335407
(주)씨유메디칼시스템,115480,2012/12,UQ,1364990,4645273,0,107964,329123
(주)씨유메디칼시스템,115480,2013/12,UQ,774242,8468370,0,131548,454551
(주)씨유메디칼시스템,115480,2014/12,UQ,355567,16455960,0,141353,602739
(주)씨유메디칼시스템,115480,2015/12,UQ,281762,12993022,0,212237,690472
(주)씨유메디칼시스템,115480,2016/12,UQ,340610,14580278,0,161203,705935
(주)씨유메디칼시스템,115480,2017/12,UQ,491083,12014200,0,194033,361108
(주)씨유메디칼시스템,115480,2018/12,UQ,1172937,9899910,0,194175,1011532
(주)씨유메디칼시스템,115480,2019/12,UQ,631869,8647340,28740000,309686,557724
(주)씨유메디칼시스템,115480,2020/12,UQ,529585,8557156,12975000,338093,637336
(주)씨유전자,056340,2000/12,UQ,0,500000,0,276849,153030
(주)씨유전자,056340,2001/12,UQ,0,2500000,0,621521,189978
(주)씨유전자,056340,2002/12,UQ,0,0,0,476376,1038868
(주)씨유전자,056340,2003/12,UQ,0,0,0,978782,293948
(주)씨유전자,056340,2004/12,UQ,0,0,0,736454,380200
(주)씨유전자,056340,2005/12,UQ,0,0,0,1067990,371867
(주)씨유전자,056340,2006/12,UQ,0,0,0,478492,211395
(주)씨유전자,056340,2007/12,UQ,0,2850000,0,239641,408654
(주)씨유전자,056340,2008/12,UQ,1560000,5446437,0,370618,614320
(주)씨유전자,056340,2009/12,UQ,1560000,10000000,0,1246108,707159
(주)씨유전자,056340,2010/12,UQ,1560492,11898050,0,75604,1976000
(주)씨유전자,056340,2011/12,UQ,1560000,7283769,0,27000,504000
(주)씨유전자,056340,2012/12,UQ,1560000,6109250,0,33000,277000
(주)씨유전자,056340,2013/12,UQ,1482256,5751790,0,334915,647000
(주)씨이랩,189330,2011/12,NA,0,100000,0,0,12174
(주)씨이랩,189330,2012/12,UQ,0,119000,0,0,8517
(주)씨이랩,189330,2013/12,UQ,0,200000,0,0,19636
(주)씨이랩,189330,2014/12,UQ,0,443000,0,28800,109190
(주)씨이랩,189330,2015/12,UQ,0,610000,0,913,49134
(주)씨이랩,189330,2016/12,UQ,0,620000,0,26374,183786
(주)씨이랩,189330,2017/12,UQ,0,1010000,0,40819,169552
(주)씨이랩,189330,2018/12,UQ,0,960000,0,17177,2164381
(주)씨이랩,189330,2019/12,UQ,0,805000,0,41319,1591827
(주)씨이랩,189330,2020/12,UQ,0,765000,0,173094,266994
(주)씨제이이엔엠,035760,2000/12,UQ,0,0,0,4988315,12066096
(주)씨제이이엔엠,035760,2001/12,UQ,0,0,0,9497753,42820543
(주)씨제이이엔엠,035760,2002/12,UQ,0,0,0,19474969,34418151
(주)씨제이이엔엠,035760,2003/12,UQ,0,0,0,13506212,31056415
(주)씨제이이엔엠,035760,2004/12,UQ,5114620,0,0,21922682,26553906
(주)씨제이이엔엠,035760,2005/12,UQ,4963700,0,0,37000390,33612315
(주)씨제이이엔엠,035760,2006/12,UQ,197411715,0,0,35372269,41339686
(주)씨제이이엔엠,035760,2007/12,UQ,198312899,0,0,26382117,45287108
(주)씨제이이엔엠,035760,2008/12,UQ,0,0,0,25221245,47976926
(주)씨제이이엔엠,035760,2009/12,UQ,0,100000000,0,23990996,49551623
(주)씨제이이엔엠,035760,2010/12,UQ,4415662,0,0,49244135,43922535
(주)씨제이이엔엠,035760,2011/12,UQ,0,30000000,0,43872879,56708810
(주)씨제이이엔엠,035760,2012/12,UQ,0,0,0,57805387,53734001
(주)씨제이이엔엠,035760,2013/12,UQ,0,0,0,51636571,74342944
(주)씨제이이엔엠,035760,2014/12,UQ,0,10100000,0,49113819,65896726
(주)씨제이이엔엠,035760,2015/12,UQ,0,6966439,0,46063025,58397038
(주)씨제이이엔엠,035760,2016/12,UQ,0,0,0,53178013,70836407
(주)씨제이이엔엠,035760,2017/12,UQ,0,0,0,59181700,63744096
(주)씨제이이엔엠,035760,2018/12,UQ,0,619400000,0,88266170,241761196
(주)씨제이이엔엠,035760,2019/12,UQ,0,0,0,246830768,252558959
(주)씨제이이엔엠,035760,2020/12,UQ,0,320000000,0,65442045,258761871
(주)씨젠,096530,2007/12,NA,0,4400000,0,1497915,124841
(주)씨젠,096530,2008/12,NA,0,5899277,0,648154,425790
(주)씨젠,096530,2009/12,UQ,0,4401277,0,957760,374652
(주)씨젠,096530,2010/12,UQ,0,5300000,0,902346,198455
(주)씨젠,096530,2011/12,UQ,0,0,0,1470184,404234
(주)씨젠,096530,2012/12,UQ,0,0,0,2671726,477972
(주)씨젠,096530,2013/12,UQ,0,4000000,0,2920342,672968
(주)씨젠,096530,2014/12,UQ,0,2000000,0,1724633,946641
(주)씨젠,096530,2015/12,UQ,0,0,0,1624953,1121799
(주)씨젠,096530,2016/12,UQ,0,0,0,2158235,1448133
(주)씨젠,096530,2017/12,UQ,0,3000000,0,674519,1946733
(주)씨젠,096530,2018/12,UQ,0,5000000,0,850067,1585578
(주)씨젠,096530,2019/12,UQ,0,3000000,0,2127866,4072781
(주)씨젠,096530,2020/12,UQ,40000000,37000000,0,165691974,38668060
(주)씨티네트웍스,189540,2011/12,NA,701000,2000000,0,4612,277251
(주)씨티네트웍스,189540,2012/12,UQ,1203020,2000000,0,47693,210476
(주)씨티네트웍스,189540,2013/12,UQ,2270765,3300000,0,11190,260557
(주)씨티네트웍스,189540,2014/12,UQ,2249999,3400000,0,16221,349108
(주)씨티네트웍스,189540,2015/12,UQ,1736833,3961248,0,18852,882839
(주)씨티네트웍스,189540,2016/12,UQ,1240930,3718344,0,94563,363881
(주)씨티네트웍스,189540,2017/12,UQ,924570,4234414,0,320274,511347
(주)씨티네트웍스,189540,2018/12,UQ,133200,7172265,0,467421,600367
(주)씨티네트웍스,189540,2019/12,DU,270000,6467243,1200000,104316,361173
(주)씨티씨바이오,060590,2000/12,UQ,0,684431,0,623994,105431
(주)씨티씨바이오,060590,2001/12,UQ,0,1351861,0,145019,20000
(주)씨티씨바이오,060590,2002/12,UQ,0,909021,0,396660,339660
(주)씨티씨바이오,060590,2003/12,UQ,3121396,5985585,0,356492,449589
(주)씨티씨바이오,060590,2004/12,UQ,4855167,4091418,0,470654,99306
(주)씨티씨바이오,060590,2005/12,UQ,2708844,5241135,0,723113,21498
(주)씨티씨바이오,060590,2006/12,UQ,4115482,2110860,0,702424,359677
(주)씨티씨바이오,060590,2007/12,UQ,1341119,4217201,0,1029841,4271
(주)씨티씨바이오,060590,2008/12,UQ,2536787,13335226,0,734386,3036
(주)씨티씨바이오,060590,2009/12,UQ,2000000,12598834,0,1702086,12653
(주)씨티씨바이오,060590,2010/12,UQ,0,19418795,0,1532742,1573
(주)씨티씨바이오,060590,2011/12,UQ,7056000,17504694,0,1345809,44748
(주)씨티씨바이오,060590,2012/12,UQ,7304000,32998294,0,3131134,0
(주)씨티씨바이오,060590,2013/12,UQ,6806000,29061014,0,1659707,14300
(주)씨티씨바이오,060590,2014/12,UQ,10310000,36028508,0,2100106,3118326
(주)씨티씨바이오,060590,2015/12,UQ,17283308,45268212,0,2491088,3287887
(주)씨티씨바이오,060590,2016/12,UQ,14006648,49886631,0,2210601,22110
(주)씨티씨바이오,060590,2017/12,UQ,13023785,39269600,0,3517457,200530
(주)씨티씨바이오,060590,2018/12,UQ,7185455,37981852,0,3473309,19365
(주)씨티씨바이오,060590,2019/12,UQ,5264070,30664806,29000000,3433442,10000
(주)씨티씨바이오,060590,2020/12,UQ,14068496,27656241,12000000,3698703,0
(주)씨티앤티,050470,2001/12,UQ,0,0,0,239700,112467
(주)씨티앤티,050470,2002/12,UQ,0,0,0,0,157714
(주)씨티앤티,050470,2003/12,UQ,0,0,0,0,731974
(주)씨티앤티,050470,2004/12,UQ,0,786790,0,557529,249724
(주)씨티앤티,050470,2005/12,UQ,0,976446,0,0,565319
(주)씨티앤티,050470,2006/12,UQ,0,542875,0,266571,318124
(주)씨티앤티,050470,2007/12,UQ,0,0,0,405064,329123
(주)씨티앤티,050470,2008/12,UQ,104150,5972210,0,379101,4211572
(주)씨티앤티,050470,2009/12,UQ,0,3772000,0,794833,515406
(주)씨티앤티,050470,2010/12,UQ,312500,22962800,0,2025731,9916994
(주)씨티앤티,050470,2011/12,DS,0,22856037,0,129306,0
(주)씨티엘테크,088960,2001/12,UQ,1750000,3644751,0,910636,246087
(주)씨티엘테크,088960,2002/12,UQ,0,2000000,0,2204552,179792
(주)씨티엘테크,088960,2003/12,UQ,0,0,0,1163805,208858
(주)씨티엘테크,088960,2004/12,UQ,0,0,0,1576724,165877
(주)씨티엘테크,088960,2005/12,UQ,0,3185650,0,1557924,407237
(주)씨티엘테크,088960,2006/12,UQ,0,88000,0,2797434,395185
(주)씨티엘테크,088960,2007/12,UQ,0,0,0,417433,127782
(주)씨티엘테크,088960,2008/12,UQ,0,0,0,371411,6332156
(주)씨티엘테크,088960,2009/12,UQ,0,0,0,256943,9459954
(주)씨티엘테크,088960,2010/12,UQ,0,4658370,0,312005,761224
(주)씨티케이,260930,2016/12,UQ,0,1580000,0,5759391,1510553
(주)씨티케이,260930,2017/12,UQ,0,0,0,786620,1224760
(주)씨티케이,260930,2018/12,UQ,0,0,0,404231,2358066
(주)씨티케이,260930,2019/12,UQ,0,0,0,2268246,3779921
(주)씨티케이,260930,2020/12,UQ,0,0,0,639297,2932761
(주)아가방앤컴퍼니,013990,2000/12,UQ,0,261,0,3196480,12751
(주)아가방앤컴퍼니,013990,2001/12,UQ,0,0,0,2839230,2000
(주)아가방앤컴퍼니,013990,2002/12,UQ,0,0,0,3381657,1744549
(주)아가방앤컴퍼니,013990,2003/12,UQ,0,0,0,1110866,1314
(주)아가방앤컴퍼니,013990,2004/12,UQ,0,0,0,1635251,3763
(주)아가방앤컴퍼니,013990,2005/12,UQ,0,0,0,3643337,0
(주)아가방앤컴퍼니,013990,2006/12,UQ,0,0,0,3733362,0
(주)아가방앤컴퍼니,013990,2007/12,UQ,0,0,0,3632656,222768
(주)아가방앤컴퍼니,013990,2008/12,UQ,0,0,0,4304225,593118
(주)아가방앤컴퍼니,013990,2009/12,UQ,0,0,0,4323695,487011
(주)아가방앤컴퍼니,013990,2010/12,UQ,0,0,0,3930643,394878
(주)아가방앤컴퍼니,013990,2011/12,UQ,0,3418004,0,5154415,709229
(주)아가방앤컴퍼니,013990,2012/12,UQ,0,1512490,0,3464172,475887
(주)아가방앤컴퍼니,013990,2013/12,UQ,0,4075880,0,2362464,461420
(주)아가방앤컴퍼니,013990,2014/12,UQ,7000000,4315344,0,1791536,3373373
(주)아가방앤컴퍼니,013990,2015/12,UQ,0,2626291,0,1673833,587932
(주)아가방앤컴퍼니,013990,2016/12,UQ,0,2442744,0,3166956,871329
(주)아가방앤컴퍼니,013990,2017/12,UQ,0,0,0,2333254,90014
(주)아가방앤컴퍼니,013990,2018/12,UQ,0,1058368,0,1818578,8134
(주)아가방앤컴퍼니,013990,2019/12,UQ,0,2000000,0,2343319,30013
(주)아가방앤컴퍼니,013990,2020/12,UQ,0,6186365,0,2597500,52977
(주)아구스,078670,2004/12,UQ,652000,508080,0,274587,69344
(주)아구스,078670,2005/12,UQ,3063800,0,0,199700,99351
(주)아구스,078670,2006/12,UQ,1637200,0,0,335028,164169
(주)아구스,078670,2007/12,UQ,189000,0,0,387033,211746
(주)아구스,078670,2008/12,UQ,0,3000000,0,68349,778434
(주)아구스,078670,2009/12,DU,0,10582981,0,227992,6671767
(주)아나패스,123860,2008/12,NA,100000,0,0,102704,69189
(주)아나패스,123860,2009/12,UQ,0,2000000,0,36686,218690
(주)아나패스,123860,2010/12,UQ,0,0,0,1630398,616180
(주)아나패스,123860,2011/12,UQ,0,0,0,1204564,2966920
(주)아나패스,123860,2012/12,UQ,0,0,0,2331779,1715997
(주)아나패스,123860,2013/12,UQ,2000000,8000000,0,1422964,1059606
(주)아나패스,123860,2014/12,UQ,0,8000000,3960000,2645750,3199070
(주)아나패스,123860,2015/12,UQ,0,10000000,0,1109302,2329020
(주)아나패스,123860,2016/12,UQ,0,10000000,0,940477,1354477
(주)아나패스,123860,2017/12,UQ,0,0,0,1007075,433959
(주)아나패스,123860,2018/12,UQ,0,0,12288807,1025437,1454121
(주)아나패스,123860,2019/12,UQ,0,5000000,0,2111106,2556299
(주)아나패스,123860,2020/12,UQ,0,5411341,22494500,1112307,4604668
(주)아난티,025980,2000/12,UQ,123000,13189808,0,332398,215659
(주)아난티,025980,2001/12,UQ,0,4160162,0,119805,91693
(주)아난티,025980,2002/12,UQ,0,3549308,0,134762,61578
(주)아난티,025980,2003/12,UQ,0,3359258,0,132874,328603
(주)아난티,025980,2004/12,UQ,0,0,0,134949,0
(주)아난티,025980,2005/12,UQ,7000000,0,0,1428369,0
(주)아난티,025980,2006/12,UQ,21000000,0,0,98290,22828430
(주)아난티,025980,2007/12,UQ,21850000,0,0,852488,4504046
(주)아난티,025980,2008/12,UQ,23950000,5000000,0,887642,7479387
(주)아난티,025980,2009/12,UQ,63840000,4000000,0,2894851,8207242
(주)아난티,025980,2010/12,UQ,13490000,6000000,0,1302721,8026821
(주)아난티,025980,2011/12,UQ,9690000,14000000,0,763490,2501878
(주)아난티,025980,2012/12,UQ,5890000,25900981,0,261523,3250682
(주)아난티,025980,2013/12,UQ,3990000,37168702,0,362408,2504237
(주)아난티,025980,2014/12,UQ,3040000,37805372,0,457397,7045027
(주)아난티,025980,2015/12,UQ,6040000,28800000,0,2929979,7724640
(주)아난티,025980,2016/12,UQ,43040000,6500000,0,747705,3857295
(주)아난티,025980,2017/12,UQ,3040000,37520000,0,866252,3450834
(주)아난티,025980,2018/12,UQ,3040000,21321111,0,547158,4435293
(주)아난티,025980,2019/12,UQ,13363840,0,4311851,2875656,6192476
(주)아난티,025980,2020/12,UQ,26731346,21000000,10627860,827312,7545695
(주)아라온테크,041060,2000/12,UQ,0,937565,0,207936,507167
(주)아라온테크,041060,2001/12,UQ,1500000,0,0,926329,740662
(주)아라온테크,041060,2002/12,UQ,1175000,4087527,0,1460,623306
(주)아라온테크,041060,2003/12,UQ,75000,1672035,0,929,2381671
(주)아라온테크,041060,2004/12,UQ,0,1210618,0,296524,1952671
(주)아라온테크,041060,2005/12,UQ,0,1387000,0,306381,618572
(주)아라온테크,041060,2006/12,UQ,0,2218044,0,206272,241509
(주)아라온테크,041060,2007/12,UQ,0,1900000,3333320,46723,145644
(주)아라온테크,041060,2008/12,UQ,0,1000000,0,38823,185856
(주)아라온테크,041060,2009/12,UQ,0,0,990000,187129,1193456
(주)아라온테크,041060,2010/12,UQ,0,0,2500000,47379,21458
(주)아라온테크,041060,2011/12,UQ,0,0,2048695,39805,32230
(주)아라온테크,041060,2012/12,UQ,0,0,2500000,39372,518847
(주)아라온테크,041060,2013/12,DU,0,257400,0,294779,124248
(주)아리온테크놀로지,058220,2002/12,UQ,341650,600200,0,195423,162420
(주)아리온테크놀로지,058220,2003/12,UQ,475678,958240,0,304742,309268
(주)아리온테크놀로지,058220,2004/12,UQ,716260,2615740,0,62274,228155
(주)아리온테크놀로지,058220,2005/12,UQ,3000000,2936520,0,102073,535386
(주)아리온테크놀로지,058220,2006/12,UQ,0,6141375,0,196803,293316
(주)아리온테크놀로지,058220,2007/12,UQ,500000,8840232,0,122807,628897
(주)아리온테크놀로지,058220,2008/12,UQ,500000,1500000,0,269142,454622
(주)아리온테크놀로지,058220,2009/12,UQ,1739000,0,0,181286,554413
(주)아리온테크놀로지,058220,2010/12,UQ,1432440,0,0,88326,560919
(주)아리온테크놀로지,058220,2011/12,UQ,795800,9548260,0,339534,938239
(주)아리온테크놀로지,058220,2012/12,UQ,0,43746402,0,751382,2078855
(주)아리온테크놀로지,058220,2013/12,UQ,3000000,3506118,0,213032,1323661
(주)아리온테크놀로지,058220,2014/12,UQ,1870000,7395308,0,301799,1013566
(주)아리온테크놀로지,058220,2015/12,UQ,8466000,3041844,0,190187,1060432
(주)아리온테크놀로지,058220,2016/12,UQ,10870000,5809456,8808981,117636,1474102
(주)아리온테크놀로지,058220,2017/12,UQ,7000000,702089,13049481,152069,2897330
(주)아리온테크놀로지,058220,2018/12,UQ,0,461105,2400000,296193,2626270
(주)아리온테크놀로지,058220,2019/12,DU,0,4759907,40302993,385809,4681875
(주)아리온테크놀로지,058220,2020/12,DU,0,2597543,18514425,982979,8664958
(주)아모그린텍,125210,2015/12,,,,,,
(주)아모그린텍,125210,2016/12,,,,,,
(주)아모그린텍,125210,2017/12,,,,,,
(주)아모그린텍,125210,2018/12,UQ,4715000,22649698,0,1203890,2515018
(주)아모그린텍,125210,2019/12,UQ,7230000,12438854,0,1309267,5186873
(주)아모그린텍,125210,2020/12,UQ,10039880,21028000,0,1299804,3192954
(주)아모센스,357580,2013/12,NA,704480,10609939,0,656847,1760507
(주)아모센스,357580,2014/12,UQ,488000,10829919,0,295501,2269854
(주)아모센스,357580,2015/12,UQ,230720,10890000,0,655813,1641519
(주)아모센스,357580,2016/12,UQ,9916590,11070000,0,849452,1755136
(주)아모센스,357580,2017/12,UQ,9974950,9100000,0,2313539,2289036
(주)아모센스,357580,2018/12,UQ,9456400,8100000,0,670531,2447275
(주)아모센스,357580,2019/12,UQ,11749840,9850000,0,570466,3187772
(주)아모센스,357580,2020/12,UQ,8474840,16250000,0,812336,3275669
(주)아모텍,052710,2000/12,UQ,5722999,3467919,0,66609,786969
(주)아모텍,052710,2001/12,UQ,3493188,3931125,0,416862,1236313
(주)아모텍,052710,2002/12,UQ,5405310,3597547,0,723846,2602077
(주)아모텍,052710,2003/12,UQ,8147279,5432422,0,1090584,3259067
(주)아모텍,052710,2004/12,UQ,10593600,4312927,0,850096,6100744
(주)아모텍,052710,2005/12,UQ,12507450,2959648,0,602255,6052070
(주)아모텍,052710,2006/12,UQ,19928309,6025955,0,711053,7831510
(주)아모텍,052710,2007/12,UQ,20741370,3005272,0,627923,11632926
(주)아모텍,052710,2008/12,UQ,23805930,19168801,0,576403,6670607
(주)아모텍,052710,2009/12,UQ,24515110,36460263,0,300164,6938530
(주)아모텍,052710,2010/12,UQ,21085965,45151996,2000000,640938,7891874
(주)아모텍,052710,2011/12,UQ,37282988,62589697,0,260946,9332233
(주)아모텍,052710,2012/12,UQ,31494076,85307099,0,2016624,16891734
(주)아모텍,052710,2013/12,UQ,42684605,67687442,0,2979850,14291306
(주)아모텍,052710,2014/12,UQ,55939467,77232453,0,5782055,8839928
(주)아모텍,052710,2015/12,UQ,60243313,41462720,0,11521375,5700277
(주)아모텍,052710,2016/12,UQ,60524228,29564500,0,9479293,7890863
(주)아모텍,052710,2017/12,UQ,61077695,48334890,0,11147664,6817712
(주)아모텍,052710,2018/12,UQ,30853497,20958457,0,5270310,12886609
(주)아모텍,052710,2019/12,UQ,66815124,36000000,0,6149963,5493197
(주)아모텍,052710,2020/12,UQ,54563779,63500000,25000000,5000273,4905704
(주)아미노로직스,074430,2001/12,UQ,175000,0,0,165723,41615
(주)아미노로직스,074430,2002/12,UQ,125000,0,0,323647,10320
(주)아미노로직스,074430,2003/12,UQ,997000,0,0,318627,151741
(주)아미노로직스,074430,2004/12,UQ,639640,0,0,26295,396174
(주)아미노로직스,074430,2005/12,UQ,307320,0,0,551426,517932
(주)아미노로직스,074430,2006/12,UQ,0,450261,0,227792,558918
(주)아미노로직스,074430,2007/12,UQ,0,951547,0,103217,110139
(주)아미노로직스,074430,2008/12,UQ,100000,0,0,374215,419292
(주)아미노로직스,074430,2009/12,UQ,0,10000000,0,56670,132757
(주)아미노로직스,074430,2010/12,UQ,0,10000000,0,207841,130532
(주)아미노로직스,074430,2011/12,UQ,0,15126087,0,378742,177042
(주)아미노로직스,074430,2012/12,UQ,0,11000000,3000000,136249,918221
(주)아미노로직스,074430,2013/12,UQ,0,3749508,0,81326,672821
(주)아미노로직스,074430,2014/12,UQ,0,3750000,0,92984,166086
(주)아미노로직스,074430,2015/12,UQ,0,1000000,0,74036,1247852
(주)아미노로직스,074430,2016/12,UQ,0,1000000,0,86098,136063
(주)아미노로직스,074430,2017/12,UQ,0,1000000,0,29984,97088
(주)아미노로직스,074430,2018/12,UQ,0,1000000,0,111334,44083
(주)아미노로직스,074430,2019/12,UQ,0,1000000,0,47867,73300
(주)아미노로직스,074430,2020/12,UQ,0,1000000,0,160782,887856
(주)아바코,083930,2002/12,UQ,400000,628000,0,138607,110
(주)아바코,083930,2003/12,UQ,200000,0,0,556668,89323
(주)아바코,083930,2004/12,UQ,540600,0,0,387453,891429
(주)아바코,083930,2005/12,UQ,431409,0,0,0,1075990
(주)아바코,083930,2006/12,UQ,695989,0,0,240932,804525
(주)아바코,083930,2007/12,UQ,29600,0,0,1370,949714
(주)아바코,083930,2008/12,UQ,226200,0,0,1330,1796017
(주)아바코,083930,2009/12,UQ,0,0,0,1357,2630123
(주)아바코,083930,2010/12,UQ,0,0,0,446954,3185429
(주)아바코,083930,2011/12,UQ,0,8000000,0,487029,13117723
(주)아바코,083930,2012/12,UQ,0,10500000,0,27034,9316407
(주)아바코,083930,2013/12,UQ,0,0,0,1084453,18555547
(주)아바코,083930,2014/12,UQ,0,0,0,0,11717284
(주)아바코,083930,2015/12,UQ,0,0,0,0,10392757
(주)아바코,083930,2016/12,UQ,0,0,0,1859389,14993891
(주)아바코,083930,2017/12,UQ,0,0,0,452524,17654623
(주)아바코,083930,2018/12,UQ,0,5000000,0,6119718,7861918
(주)아바코,083930,2019/12,UQ,0,0,0,2318324,10839245
(주)아바코,083930,2020/12,UQ,0,5000000,0,1993298,10149178
(주)아바텍,149950,2002/12,UQ,3775000,0,0,152661,18847
(주)아바텍,149950,2003/12,UQ,2360700,0,0,520751,77954
(주)아바텍,149950,2004/12,UQ,2857505,1000000,0,388372,316645
(주)아바텍,149950,2005/12,UQ,2263705,0,0,516258,193749
(주)아바텍,149950,2006/12,UQ,1457803,0,0,482854,164620
(주)아바텍,149950,2007/12,UQ,627850,988612,0,345290,506742
(주)아바텍,149950,2008/12,UQ,50600,3300000,0,571865,292747
(주)아바텍,149950,2009/12,UQ,0,7500000,0,478524,306383
(주)아바텍,149950,2010/12,UQ,0,2000000,0,880249,968340
(주)아바텍,149950,2011/12,UQ,0,7000000,0,1217881,999337
(주)아바텍,149950,2012/12,UQ,0,0,0,4193546,1368597
(주)아바텍,149950,2013/12,UQ,0,2000000,0,3709142,3065915
(주)아바텍,149950,2014/12,UQ,0,2000000,0,7229784,3073086
(주)아바텍,149950,2015/12,UQ,0,0,0,4783322,2264857
(주)아바텍,149950,2016/12,UQ,0,0,0,4155315,1191553
(주)아바텍,149950,2017/12,UQ,0,0,0,5996478,2408283
(주)아바텍,149950,2018/12,UQ,0,0,0,4165602,1350251
(주)아바텍,149950,2019/12,UQ,0,0,0,3681764,1476706
(주)아바텍,149950,2020/12,UQ,0,0,0,4329539,2057668
(주)아세아텍,050860,2000/06,UQ,286000,17460682,0,2312972,1826704
(주)아세아텍,050860,2001/06,UQ,1155000,24000526,0,1041956,1575568
(주)아세아텍,050860,2002/06,UQ,832750,28149447,0,1197877,1908622
(주)아세아텍,050860,2003/06,UQ,510500,20487439,0,1231786,479670
(주)아세아텍,050860,2004/06,UQ,238250,15945171,0,1735179,466636
(주)아세아텍,050860,2005/06,UQ,2000000,14867488,0,1589885,299362
(주)아세아텍,050860,2006/06,UQ,0,13627131,0,2245399,239953
(주)아세아텍,050860,2007/06,UQ,0,9490000,0,2402840,194251
(주)아세아텍,050860,2008/06,UQ,0,7280000,0,3994281,334193
(주)아세아텍,050860,2009/06,UQ,0,4680000,0,2895087,402711
(주)아세아텍,050860,2010/06,UQ,0,6200000,0,3203621,384208
(주)아세아텍,050860,2011/06,UQ,0,6200000,0,1548534,422301
(주)아세아텍,050860,2012/06,UQ,0,9200000,0,2396957,244870
(주)아세아텍,050860,2013/06,UQ,0,0,0,2991357,349262
(주)아세아텍,050860,2014/06,UQ,0,0,0,2849542,246499
(주)아세아텍,050860,2015/06,UQ,0,0,0,1919562,446477
(주)아세아텍,050860,2016/06,UQ,0,0,0,3012029,353213
(주)아세아텍,050860,2017/06,UQ,0,0,0,2152640,326980
(주)아세아텍,050860,2018/06,UQ,0,0,0,3278859,345449
(주)아세아텍,050860,2019/06,UQ,0,0,0,2546347,346825
(주)아세아텍,050860,2020/06,UQ,0,20000000,0,2495557,444583
(주)아스타,246720,2015/12,UQ,0,0,0,30517,133615
(주)아스타,246720,2016/12,UQ,0,659371,0,206310,501209
(주)아스타,246720,2017/12,UQ,0,0,0,46023,147280
(주)아스타,246720,2018/12,UQ,0,0,0,59403,8244
(주)아스타,246720,2019/12,UQ,0,0,0,74148,37854
(주)아스타,246720,2020/12,UQ,0,0,0,101046,99033
(주)아스트,067390,2002/12,UQ,4218266,2750000,0,112981,97190
(주)아스트,067390,2003/12,UQ,3327604,2700000,0,109805,137560
(주)아스트,067390,2004/12,UQ,2338723,2700000,0,170598,108601
(주)아스트,067390,2005/12,UQ,1217280,2698337,0,176793,135974
(주)아스트,067390,2006/12,UQ,3542470,3350000,0,26958,725677
(주)아스트,067390,2007/12,UQ,4004150,6278200,0,47342,751384
(주)아스트,067390,2008/12,UQ,6747029,11463400,0,50923,973457
(주)아스트,067390,2009/12,UQ,10971480,15467600,0,496659,422441
(주)아스트,067390,2010/12,UQ,9088080,18388900,0,632920,554638
(주)아스트,067390,2011/12,UQ,10557540,22253300,0,1030629,2104543
(주)아스트,067390,2012/12,UQ,12195290,19600000,0,1389162,935463
(주)아스트,067390,2013/12,UQ,11477814,25173353,0,1575803,644445
(주)아스트,067390,2014/12,UQ,8429290,27205393,0,1755309,1961432
(주)아스트,067390,2015/12,UQ,6456770,30150000,0,1529668,2630188
(주)아스트,067390,2016/12,UQ,4315322,38280000,21116694,1601839,3483200
(주)아스트,067390,2017/12,UQ,16258040,38608080,19808248,211326,3494285
(주)아스트,067390,2018/12,UQ,11715800,53297428,1949586,326314,4044381
(주)아스트,067390,2019/12,UQ,65113682,60010000,21331166,2560045,4216656
(주)아스트,067390,2020/12,UQ,48150000,65010000,29847306,475322,2979764
(주)아스플로,159010,2005/12,NA,3574500,1496406,0,355825,21181
(주)아스플로,159010,2006/12,UQ,2914900,2003411,0,435721,281628
