,회사명,거래소코드,공시발생일,공시제목,text,link
10,에이치엘비,028300,2001-08-31 16:46,생산재개,"








조업재개




1. 조업재개내용
1개월간 부분휴업 종료


2. 조업재개 사업장
본사공장 산기사업부 산기생산팀


3. 조업재개 사업장 생산액 (원)
5,748,424,959


   - 당해법인 직전사업연도말     총 생산액 (원)
8,167,346,866


   - 생산액 대비 (%)
70.38


4. 조업재개일
2001년 09월 01일


5. 조업재개 사유
부분휴업 신고기간 만료에 따른 조업재개


6. 조업중단에 따라 발생된 영향
없음


7. 당해회사의 직전사업연도말   자산총액 (원)
22,459,990,405


8. 기타
2001년 8월 6일 공시관련 사항임





",https://kind.krx.co.kr/external/2001/08/31/K00078/00000000066854/38269_00242.htm
11,세중,039310,2001-08-23 17:34,거래처와의거래중단,"








거래처와의 거래중단




1. 거래처명
 Enova Software, Inc


2. 중단일자(이사회 결의일)
2001년 08월 22일


   - 사외이사 참석여부
참석(명)
-
불참(명)
-


   - 감사 참석여부
참석


3. 중단예상기간
시작일
2001년 08월 22일


종료일
-


4. 중단사유
 Jasc Software, Inc와 신규 파트너쉽 계약에 따른 관계 종료


5. 거래내용
나모웹에디터의 북미시장 판매


6. 거래규모
수량
20,125


금액 (원)
831,661,115


매출액 대비 (%)
11.48


7. 최근사업연도 매출액 (원)
7,243,294,796


8. 파급효과
 신규 파트너인 Jasc Software, Inc와의 계약으로 특별   한 효과는 없습니다.


9. 향후대책
 Jasc Software Inc(Paint Shop 생산업체)와 파트너쉽   계약을 체결하였습니다.


10. 당해회사의 직전사업연도말     자산총액 (원)
39,060,185,392


11. 기타
거래규모는 제 6 기(2000년도) 연간 실적입니다.





",https://kind.krx.co.kr/external/2001/08/23/K00069/00000000066072/37757_00247.htm
12,에이치엘비,028300,2001-08-06 18:43,생산중단,"








조업중단 등




1. 조업중단 내용
1개월간  부분 휴업


2. 조업중단 사업장
본사공장 산기사업부 산기생산팀


3. 조업중단 사업장 생산액 (원)
5,748,424,959


   - 당해법인 직전사업연도말     총 생산액 (원)
8,167,346,866


   - 생산액 대비 (%)
70.38


4. 조업 중단일(기간)
2001.08.07 ~ 2001.08.31(25일간)


5. 조업중단 사유
산기사업부 조업물량 격감으로 인한 일시 부분휴업임.


6. 조업개시 예정일
2001년 09월 01일


7. 조업중단으로 인한 영향
여타 사업부서는 정상 가동을 하고 있음.산기사업부서의 부분휴업으로 인한 일시중단이므로,전체 매출에는 별다른 영향없음.


8. 사후조치
-


9. 당해회사의 직전사업연도말   자산총액 (원)
22,459,990,405


10. 기타
조업재개시 재공시하겠음.





",https://kind.krx.co.kr/external/2001/08/06/K00096/00000000063064/36016_00241.htm
13,아시아나항공,020560,2001-06-18 17:36,생산재개,"








조업재개




1. 조업재개내용
노조 파업의 종료에 따른 정상 운항 재개


2. 조업재개 사업장
국내외 전노선


3. 조업재개일
2001년 06월 19일


4. 조업재개 사유
노사 협상 타결


5. 조업중단에 따라 발생된 영향
항공기 운항 중단에 따른 매출액 감소


6. 기타
노사협상은 타결되었으나 객실승무원의 휴식시간등으로 완전 정상 운항까지는 시간이 소요될 예정





",https://kind.krx.co.kr/external/2001/06/18/K00091/00000000057862/32928_00242.htm
14,대선조선,031990,2001-06-14 13:35,영업면허등의취소ㆍ반납,"








주된 영업면허등의 취소ㆍ반납




1. 면허내용
 건설업(토목,건축)면허 반납


2. 사유 및 경위
① 건설기술자(10명)보유 미달   (근거 : 건설산업기본법 제10조 및 시행령 제13조 1)② 최근 2년간 실적(6억)미달   (근거 : 건설산업기본법 제82조 1의 2 및 시행령 제79조 1)


3. 면허시가 (원)
-


4. 장부가액 (원)
-


5. 사유발생일
2001년 06월 14일


6. 향후 대책 및 일정
- 상기 사유 발생일은 이사회 결의일이며 결의후 면허반납 신청    예정.- 건설업 면허 반납으로 인한 정관상의 목적사업인 건설업(토목,     건축)은 현실적으로 영위하기 어려운 목적사업이므로 정관의       변경여부는 정기주총시 조정할 예정임


7. 기타
- 면허반납의 결과로 건설공제조합에대한 출자금(출자좌수)의  처분은 사업(분기)보고서상 타법인 출자 현황 항목의 변화(감소)  사유임.※ 출자금 현황   ① 출자좌수 : 1,143좌   ② 장부가액 : 922,771,190원   ③ 현 재 가 : 1,333,935,864원 (6/14 현재 @1,167,048원/1좌)





",https://kind.krx.co.kr/external/2001/06/14/K00019/00000000057459/32663_00243.htm
15,아시아나항공,020560,2001-06-12 09:56,생산중단,"








조업중단 등




1. 조업중단 내용
노조파업으로 인한 항공기 운항 중단


2. 조업중단 사업장
국내선 205편중 120여편 운항 중단


3. 조업 중단일(기간)
2001. 6. 12.


4. 조업중단 사유
노조 파업


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
1일 매출액 감소액 622백만원


7. 사후조치
조업정상화를 위하여 노조와 협상 지속


8. 기타
-





",https://kind.krx.co.kr/external/2001/06/12/K00003/00000000057150/32490_00241.htm
16,유진종합개발,023420,2001-05-16 08:35,생산재개,"








조업재개




1. 조업재개내용
레미콘 1개사업장 생산활동 재개


2. 조업재개 사업장
남양주 공장


3. 조업재개일
2001년 05월 16일


4. 조업재개 사유
레미콘 운송사업자들의 업무방해로 인해 조업중단하였으나,운송사업자들의 업무복귀로 조업재개 가능


5. 조업중단에 따라 발생된 영향
당사 인근공장의 주문생산 이관으로 매출 및 당기순이익 영향미미


6. 기타
* 3월12일자 레미콘3개사업장 조업중단 공시 관련 건* 남양주 공장이 조업재개되면서 금일 현재 당사 전공장  정상 가동됨.





",https://kind.krx.co.kr/external/2001/05/16/K00001/00000000054221/30725_00242.htm
17,폴켐,033190,2001-05-11 17:02,영업정지,"








주된 영업의 일부 또는 전부의 정지




1. 영업정지 내역



정지일자
2001년 05월 11일


정지기간
시작일
2001년 05월 11일


종료일
2001년 08월 31일


정지사유
건물 리모델링을 위한 대수선공사로 공사층에 한해영업의 일부 정지


처분기관
-


2. 정지영업에 관한 사항



해당부문의 내용
공사가 진행되는 층의 도소매업


매출액 (원)
8,976,849,000


  - 비중(%)
29.74


당기순이익 (원)
38,128,040


  - 비중(%)
29.74


3. 영업정지로 인한 영향



매출액증감 (원)
-5,386,109,000


  - 비중(%)
-17.84


당기순이익증감 (원)
-22,871,000


  - 비중(%)
-17.84


4. 기타
-





",https://kind.krx.co.kr/external/2001/05/11/K00073/00000000053301/29976_00244.htm
18,플레이위드,023770,2001-04-13 18:56,생산중단,"








조업중단 등




1. 조업중단 내용
대전공장 폐쇄


2. 조업중단 사업장
대전공장


3. 조업 중단일(기간)
2001년 4월 16일


4. 조업중단 사유
국내생산 경쟁력 약화로 인한 해외생산 강화


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
대전공장 매출 감소분(2000년 총매출액 기준 16%)은미얀마 현지법인가동으로 매출실적 감소예상 없음.대전공장 경쟁력약화로 현장만 폐쇄후 기존 상품및 반제품등의 매출은 지속 영위


7. 사후조치
대전공장 폐쇄후 해외 현지법인 활성화


8. 기타
향후 대전공장 자산처리방안은 기계일부를 미얀마현지법인설비증설시 이전 예정이고 그외 자산처리는 별도 이사회개최처리





",https://kind.krx.co.kr/external/2001/04/13/K00058/00000000050589/28235_00241.htm
19,유진종합개발,023420,2001-04-04 09:33,생산재개,"








조업재개




1. 조업재개내용
레미콘 2개사업장 생산활동 재개


2. 조업재개 사업장
광주,인천 공장


3. 조업재개일
2001년 04월 04일


4. 조업재개 사유
레미콘 운송사업자들의 업무방해로 인해 조업중단하였으나,당사의 적절한 방어책으로 조업재개 가능.


5. 조업중단에 따라 발생된 영향
당사 인근공장의 주문생산 이관으로 매출 및 당기순이익 영향미미


6. 기타
* 3월12일자 레미콘 3개사업장 조업중단 공시 관련 건* 나머지 1개사업장(남양주공장)은  생산재개 즉시 공시할     예정임.





",https://kind.krx.co.kr/external/2001/04/04/K00001/00000000049229/27433_00242.htm
20,유진종합개발,023420,2001-03-12 09:42,생산중단,"








조업중단 등




1. 조업중단 내용
3개사업장 생산활동 일시 중단


2. 조업중단 사업장
광주공장,남양주공장,인천공장


3. 조업 중단일(기간)
2001.03.10.(미정)


4. 조업중단 사유
레미콘 운송사업자들의 업무방해


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
당사 인근공장의 주문생산 이관으로 매출 및 당기순이익 영향미미


7. 사후조치
당사 여타공장에 자원집중으로 여타공장 매출극대화 조치


8. 기타
-





",https://kind.krx.co.kr/external/2001/03/12/K00007/00000000039658/23510_00241.htm
21,엔케이바이오,019260,2001-02-23 15:53,생산중단,"








조업중단 등




1. 조업중단 내용
사류사업 중단


2. 조업중단 사업장
대구시 논공읍 본리리 103-23


3. 조업 중단일(기간)
2001년2월28일


4. 조업중단 사유
수익성악화 , 


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
사류사업 중단으로 인하여 매출액 감소예상


7. 사후조치
신규 고부가사업 확장


8. 기타
사류사업 중단으로 인하여 불필요한 고정자산 매각





",https://kind.krx.co.kr/external/2001/02/23/K00079/00000000036278/21371_00241.htm
22,동성하이켐,013450,2001-01-15 11:50,생산재개,"








조업재개




1. 조업재개내용
작업중지명령 해재


2. 조업재개 사업장
호성케멕스(주) 여천공장


3. 조업재개일
2001년 01월 13일


4. 조업재개 사유
유기과산화물 제조공정의 완전복구로 정상가동에 아무런 문제가 없을 것으로 판단되어 작업중지 명령을 해제함.


5. 조업중단에 따라 발생된 영향
기업휴지보험 보상 신청중(약10억원)


6. 기타
지난 8월24일 발생한 재해와 관련하여 피해시설의 복구가 완료됨.





",https://kind.krx.co.kr/external/2001/01/15/K00024/00000000031537/18493_00242.htm
23,오스템,031510,2000-12-01 11:10,생산재개,"








조업재개




1. 조업재개내용
차체공장 조업재개


2. 조업재개 사업장
부평공장 납품 생산라인


3. 조업재개일
2000년 12월 01일


4. 조업재개 사유
대우자동차 부평공장 생산 재개


5. 조업중단에 따라 발생된 영향
11월 매출이 10월 대비 약 30억원(41%)  정도 감소


6. 기타
1. 관련공시 - 11월9일 조업중단공시에 대한 재개공시2. 당사는 대우자동차 부평공장의 생산 가동으로 조업중단되었던 차체공장 라인이 조업을 재개하였으며, 군산공장 납품라인과 국민차 생산라인,그리고 수출용 생산라인은 그동안에도 계속 생산을 해왔음. 





",https://kind.krx.co.kr/external/2000/12/01/K00002/00000000026876/15439_00242.htm
24,오스템,031510,2000-11-09 15:47,생산중단,"








조업중단 등




1. 조업중단 내용
대우자동차의 최종부도로 인해 대우자동차 부평공장의 생산라인이 전면 중단되어 당사에서도 대우자동차 부평공장 납품 생산라인직원과 관리직 일부를 3일간 휴업조치하였으며 대우자동차의 생산라인 가동상황에 따라 당사의 향후 생산라인 가동이 결정됨


2. 조업중단 사업장
대우자동차 부평공장 납품 생산라인 (차체부문)


3. 조업 중단일(기간)
2000.11.09 - 2000.11.11 (3일간)


4. 조업중단 사유
대우자동차의 부도로인한 자동차 생산 중단에 따른 일부 생산라인 조업 중단 


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
현재 당사의 대우자동차 의존도는 78%이며 조업중단으로 인해 당사의 매출액 감소액은 4.5억원 그리고 순이익차질금액은 15백만원정도가 예상됨. 현재 수출용 생산라인은 정산가동중임.


7. 사후조치
현재 당사에서 조업재개와 관련하여 조치할 수 있는 사항이 없으며, 대우자동차의 생산라인 가동현황에 맞추어 당사의 조업재개 가능여부가 결정됨.


8. 기타
조업중단기간을 일단 3일간으로 하였으나 향후 대우자동차의 상황에 따라 조업중단기간이 연장될 수도 있음. 향 후 조업이 재개하는 즉시 공시하겠음.





",https://kind.krx.co.kr/external/2000/11/09/K00050/00000000024488/13724_00241.htm
25,동성하이켐,013450,2000-10-23 17:56,생산재개,"








조업재개




1. 조업재개내용
작업중지명령 부분 해제


2. 조업재개 사업장
여천공장 석유화학제조공정


3. 조업재개일
2000년 10월 23일


4. 조업재개 사유
석유화학제조공정의 작업중지명령 사유가 해소되어 정상적인 생산활동이 가능하다고 판단됨에 따라 작업중지 명령을 해제함.


5. 조업중단에 따라 발생된 영향
기업휴지보험에 가입 되어있어 조업중단에 따른 손실에 대해 보상 신청 예정.


6. 기타
유기과산화물제조공정의 조업재개는 추후 공시하겠음.





",https://kind.krx.co.kr/external/2000/10/23/K00106/00000000023184/12918_00242.htm
26,동성하이켐,013450,2000-08-29 10:51,생산중단,"








조업중단 등




1. 조업중단 내용
산업안전보건법 제51조 제7항의 규정에 의한 작업중지명령


2. 조업중단 사업장
호성케멕스(주)여천공장


3. 조업 중단일(기간)
2000년 8월 24일(별도의 해제 명령시까지)


4. 조업중단 사유
재해발생


5. 조업개시 예정일
-


6. 조업중단으로 인한 영향
월평균 생산액 2,911백만원(약40%) 감소 예상


7. 사후조치
기계,설비의 안전성 점검과 피해시설 복구로 조업재개를 위해 전력을 다하겠음.


8. 기타
-





",https://kind.krx.co.kr/external/2000/08/29/K00007/00000000018279/9900_00241.htm
27,비앤비성원,015200,2000-06-28 00:00,생산중단(성원파이프(주) 순천공장 등),"성원파이프(주) 순천공장 조업중단 등


1. 조업중단 내용 : 설비이전
2. 조업중단 사업장 : 순천공장(사업자번호 : 416-85-04737)
3. 조업중단일 : 2000. 6. 28
4. 조업중단 사유 ; 설비이전(반제품 공정)
5. 조업개시 예정일 : -
6. 조업중단으로 인한 영향 : 광양공장에서 통합생산으로 인한 물류비 및 제품
          생산기간 단축
7. 사후조치 : 순천공장 폐쇄
8. 기타 : -

",https://kind.krx.co.kr/external/2000/06/28/M00015/20000628M00015/00241.htm
28,플레이위드,023770,2000-05-30 17:00,생산재개,"








조업재개




1. 조업재개내용
공장 정상조업 개시


2. 조업재개 사업장
주식회사 써-니상사 (대전 공장)


3. 조업재개일
2000년 05월 30일


4. 조업재개 사유
2000년05월30일 공장동 임시사용 승인


5. 조업중단에 따라 발생된 영향
총 매출액 규모에서 약3%정도에 매출실적 저조예상


6. 기타
특이 사항 없슴





",https://kind.krx.co.kr/external/2000/05/30/K00036/00000000008991/4276_00242.htm
29,넷컴스토리지,037010,2000-05-16 00:00,거래처와의거래중단((주)창명정보시스템 전자상거래시장 통합 솔루션제공 업무제휴),"(주)창명정보시스템 전자상거래시장 통합 솔루션제공 업무제휴


1. 제휴 상대 : (주)두루넷, (주)다음테크, (주)이니시스
2. 제휴 목적 : 대용량 서버 및 저장장치 제조회사인 당사와 전자 상거래용 소프
   트웨어 개발회사인 다음테크, 인터넷 결제시스템 전문업체인 이니시스, 초고
   속 통신망을 이용한 인터넷 전문 서비스업체인 두루넷이 서로의 사업분야를
   공유 협력하면서 전자 상거래 통합 솔루션 패키지 제품을 개발, 판매
3. 제휴 효과 : 당사는 전자상거래용 쇼핑몰 구축에 필요한 서버, 저장장치 등
   '하드웨어 공급과 통합 솔루션 영업 총판'을 맡고, 다음테크는 소호사업자들
   이 인터넷 쇼핑몰을 손쉽게 구축할 수 있는 소프트웨어 저작도구 제품인 '아
   이브리더'를 제공할 계획임. 또한 이니시스는 고객 보안, 지불 인증 및 다양
   한 지불수단 기능을 갖춘 자사의 '이니페이 시스템'과 '인터넷 택배 시스템'
   을 공급하고, 두루넷은 쇼핑몰 사용자들이 초고속으로 인터넷에 접속할 수 있
   는 '광통신 네트웨크망'을 지원할 방침임. 이번 업무 제휴를 통해 신규사업
   진출로 매출증가 효과가 기대됨
4. 제휴일 : 2000. 5. 16

",https://kind.krx.co.kr/external/2000/05/16/M00011/20000516M00011/00247.htm
